ID,Day,Session,Era,Cell,Fill,Reason,ConfiguredAdmission,Filled,Entry,Stop,Target,RiskUSD,Net,NetUpper,Time,ExitTime,Exit,FillBarAmbiguous
read-002753-zone-0378,2024-10-13,ASIA,in_sample,legacy_corrected,A_touch,,,True,20608.5,20590.75,20611.5,39.5,-19.75,1,1728953220000,1728953280000,stop,True
read-002753-zone-0405,2024-10-13,ASIA,in_sample,legacy_corrected,A_touch,,,True,20638.75,20656.5,20636.5,39.5,0.25,0.25,1728943440000,1728943500000,target,True
read-002755-zone-0361,2024-10-14,NY,in_sample,legacy_corrected,A_touch,,,True,20615.75,20600.25,20618.5,35,0.75,0.75,1728999060000,1728999060000,target,False
read-002755-zone-0370,2024-10-14,NY,in_sample,legacy_corrected,A_touch,,,True,20620,20604.5,20623,35,1,1,1728999060000,1728999120000,target,True
read-002757-zone-0228,2024-10-15,LONDON,in_sample,legacy_corrected,A_touch,,,True,20370,20357.5,20370.25,29,-1.75,-1.75,1729062060000,1729062120000,target,True
read-002757-zone-0234,2024-10-15,LONDON,in_sample,legacy_corrected,A_touch,,,True,20371.25,20358.75,20371.75,29,-1.5,-1.5,1729062060000,1729062120000,target,True
read-002758-zone-0200,2024-10-15,NY,in_sample,legacy_corrected,A_touch,,,True,20349.25,20333.75,20352.25,35,1,1,1729085400000,1729085400000,target,False
read-002758-zone-0234,2024-10-15,NY,in_sample,legacy_corrected,A_touch,,,True,20359.75,20375.25,20357.5,35,0.25,0.25,1729102920000,1729102920000,target,False
read-002761-zone-0359,2024-10-16,NY,in_sample,legacy_corrected,A_touch,,,True,20524,20502.25,20527,47.5,-23.75,1,1729172040000,1729172100000,stop,True
read-002761-zone-0367,2024-10-16,NY,in_sample,legacy_corrected,A_touch,,,True,20550,20528.25,20557.5,47.5,5.5,5.5,1729171860000,1729171920000,target,True
read-002762-zone-0283,2024-10-16,ASIA,in_sample,legacy_corrected,A_touch,,,True,20396.25,20419,20396.25,49.5,-2,-2,1729202460000,1729202460000,target,False
read-002764-zone-0449,2024-10-17,NY,in_sample,legacy_corrected,A_touch,,,True,20465.75,20450.5,20466.25,34.5,-1.5,-1.5,1729258200000,1729258200000,target,False
read-002764-zone-0463,2024-10-17,NY,in_sample,legacy_corrected,A_touch,,,True,20472.5,20457.25,20475.75,34.5,-17.25,1.25,1729258200000,1729258260000,stop,True
read-002764-zone-0466,2024-10-17,NY,in_sample,legacy_corrected,A_touch,,,True,20475.75,20460.5,20477.75,34.5,-17.25,0,1729258200000,1729258260000,stop,True
read-002764-zone-0470,2024-10-17,NY,in_sample,legacy_corrected,A_touch,,,True,20478.5,20493.75,20477.75,34.5,-17.25,-1.25,1729258920000,1729258980000,stop,True
read-002764-zone-0475,2024-10-17,NY,in_sample,legacy_corrected,A_touch,,,True,20481.75,20497,20480,34.5,-17.25,-0.25,1729258920000,1729258980000,stop,True
read-002772-zone-0285,2024-10-20,LONDON,in_sample,legacy_corrected,A_touch,,,True,20443.5,20455.25,20439.5,27.5,-13.75,2,1729494300000,1729494660000,stop,True
read-002773-zone-0183,2024-10-20,NY,in_sample,legacy_corrected,A_touch,,,True,20400,20379,20400.5,46,-1.5,-1.5,1729521960000,1729522020000,target,True
read-002773-zone-0208,2024-10-20,NY,in_sample,legacy_corrected,A_touch,,,True,20423,20402,20430.5,46,5.5,5.5,1729517580000,1729517580000,target,False
read-002773-zone-0215,2024-10-20,NY,in_sample,legacy_corrected,A_touch,,,True,20430.5,20451.5,20423,46,-23,5.5,1729517400000,1729517460000,stop,True
read-002773-zone-0243,2024-10-20,NY,in_sample,legacy_corrected,A_touch,,,True,20444.5,20465.5,20444.5,46,-2,-2,1729517460000,1729517520000,target,True
read-002774-zone-0410,2024-10-20,ASIA,in_sample,legacy_corrected,A_touch,,,True,20517.25,20499.25,20517.5,40,-1.75,-1.75,1729550520000,1729550520000,target,False
read-002775-zone-0291,2024-10-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,20447,20434.75,20447.25,28.5,-14.25,-1.75,1729585980000,1729586040000,stop,True
read-002776-zone-0124,2024-10-21,NY,in_sample,legacy_corrected,A_touch,,,True,20371,20346.75,20371.25,52.5,-1.75,-1.75,1729603920000,1729603920000,target,False
read-002777-zone-0375,2024-10-21,ASIA,in_sample,legacy_corrected,A_touch,,,True,20506,20486.25,20507.25,43.5,-0.75,-0.75,1729634460000,1729634460000,target,False
read-002779-zone-0237,2024-10-22,NY,in_sample,legacy_corrected,A_touch,,,True,20457.5,20476.25,20456.5,41.5,-1,-1,1729690260000,1729690260000,target,False
read-002780-zone-0084,2024-10-22,ASIA,in_sample,legacy_corrected,A_touch,,,True,20285.5,20316.25,20275,65.5,8.5,8.5,1729720860000,1729722720000,target,False
read-002780-zone-0088,2024-10-22,ASIA,in_sample,legacy_corrected,A_touch,,,True,20299,20329.75,20285.5,65.5,11.5,11.5,1729720860000,1729721220000,target,False
read-002781-zone-0281,2024-10-23,LONDON,in_sample,legacy_corrected,A_touch,,,True,20324.75,20336.5,20324.75,27.5,-2,-2,1729753260000,1729753320000,target,True
read-002781-zone-0289,2024-10-23,LONDON,in_sample,legacy_corrected,A_touch,,,True,20327,20338.75,20327,27.5,-2,-2,1729753260000,1729753320000,target,True
read-002782-zone-0219,2024-10-23,NY,in_sample,legacy_corrected,A_touch,,,True,20365.75,20387.5,20364.75,47.5,-1,-1,1729778580000,1729778640000,target,True
read-002782-zone-0229,2024-10-23,NY,in_sample,legacy_corrected,A_touch,,,True,20374.25,20396,20374.25,47.5,-2,-2,1729778580000,1729778580000,target,False
read-002783-zone-0400,2024-10-23,ASIA,in_sample,legacy_corrected,A_touch,,,True,20397.75,20417.75,20397.75,44,-2,-2,1729807260000,1729807260000,target,False
read-002784-zone-0583,2024-10-24,LONDON,in_sample,legacy_corrected,A_touch,,,True,20403.5,20413.5,20403.5,24,-2,-2,1729840200000,1729840200000,target,False
read-002785-zone-0458,2024-10-24,NY,in_sample,legacy_corrected,A_touch,,,True,20500,20515,20495.75,34,-17,2.25,1729863060000,1729863060000,stop,True
read-002796-zone-0251,2024-10-28,LONDON,in_sample,legacy_corrected,A_touch,,,True,20509.25,20498,20511.5,26.5,0.25,0.25,1730189100000,1730189160000,target,True
read-002796-zone-0291,2024-10-28,LONDON,in_sample,legacy_corrected,A_touch,,,True,20520.25,20509,20521.25,26.5,-1,-1,1730188920000,1730188980000,target,True
read-002797-zone-0170,2024-10-28,NY,in_sample,legacy_corrected,A_touch,,,True,20498.25,20476.5,20499,47.5,-23.75,-1.25,1730208660000,1730208720000,stop,True
read-002797-zone-0198,2024-10-28,NY,in_sample,legacy_corrected,A_touch,,,True,20506.5,20528.25,20506.5,47.5,-2,-2,1730209560000,1730209620000,target,True
read-002797-zone-0231,2024-10-28,NY,in_sample,legacy_corrected,A_touch,,,True,20523.25,20545,20523.25,47.5,-2,-2,1730208660000,1730208660000,target,False
read-002798-zone-0361,2024-10-28,ASIA,in_sample,legacy_corrected,A_touch,,,True,20722.5,20751,20722.5,61,-2,-2,1730239260000,1730239260000,target,False
read-002799-zone-0530,2024-10-29,LONDON,in_sample,legacy_corrected,A_touch,,,True,20749.5,20761.75,20749.5,28.5,-2,-2,1730271660000,1730271660000,target,False
read-002800-zone-0290,2024-10-29,NY,in_sample,legacy_corrected,A_touch,,,True,20672.75,20695.5,20664.75,49.5,6,6,1730297400000,1730297460000,target,True
read-002800-zone-0302,2024-10-29,NY,in_sample,legacy_corrected,A_touch,,,True,20694.5,20717.25,20680.5,49.5,12,12,1730298300000,1730298300000,target,False
read-002802-zone-0081,2024-10-30,LONDON,in_sample,legacy_corrected,A_touch,,,True,20375,20387.5,20371.25,29,-14.5,-14.5,1730375580000,1730375760000,stop,False
read-002804-zone-0044,2024-10-30,ASIA,in_sample,legacy_corrected,A_touch,,,True,20058.25,20101.75,20047,91,-45.5,-45.5,1730412060000,1730414100000,stop,False
read-002804-zone-0047,2024-10-30,ASIA,in_sample,legacy_corrected,A_touch,,,True,20067.5,20111,20067.5,91,-2,-2,1730412060000,1730412120000,target,True
read-002805-zone-0121,2024-10-31,LONDON,in_sample,legacy_corrected,A_touch,,,True,20072.5,20056.25,20073,36.5,-1.5,-1.5,1730444880000,1730445000000,target,True
read-002805-zone-0156,2024-10-31,LONDON,in_sample,legacy_corrected,A_touch,,,True,20083.75,20100,20083.75,36.5,-2,-2,1730444520000,1730444520000,target,False
read-002806-zone-0139,2024-10-31,NY,in_sample,legacy_corrected,A_touch,,,True,20097,20124.75,20097,59.5,-2,-2,1730467920000,1730467920000,target,False
read-002813-zone-0218,2024-11-02,ASIA,in_sample,legacy_corrected,A_touch,,,True,20148.5,20122.75,20149,55.5,-27.75,-27.75,1730674860000,1730674860000,stop,False
read-002815-zone-0141,2024-11-03,NY,in_sample,legacy_corrected,A_touch,,,True,20141.25,20165.5,20141.25,52.5,-2,-2,1730730660000,1730730660000,target,False
read-002817-zone-0188,2024-11-04,LONDON,in_sample,legacy_corrected,A_touch,,,True,20115.75,20102.25,20116.5,31,-1.25,-1.25,1730793660000,1730793660000,target,False
read-002817-zone-0220,2024-11-04,LONDON,in_sample,legacy_corrected,A_touch,,,True,20129.5,20143,20129.5,31,-2,-2,1730795580000,1730795640000,target,True
read-002820-zone-0287,2024-11-05,LONDON,in_sample,legacy_corrected,A_touch,,,True,20675,20715,20655.5,84,-42,-42,1730880900000,1730883060000,stop,False
read-002820-zone-0291,2024-11-05,LONDON,in_sample,legacy_corrected,A_touch,,,True,20691.75,20731.75,20684.75,84,5,5,1730881380000,1730881440000,target,True
read-002821-zone-0305,2024-11-05,NY,in_sample,legacy_corrected,A_touch,,,True,20696.25,20728.5,20685,68.5,9.25,9.25,1730903460000,1730903460000,target,False
read-002821-zone-0314,2024-11-05,NY,in_sample,legacy_corrected,A_touch,,,True,20709.75,20742,20709.75,68.5,-2,-2,1730903580000,1730903580000,target,False
read-002826-zone-0719,2024-11-07,LONDON,in_sample,legacy_corrected,A_touch,,,True,21223.25,21213.25,21223.5,24,-12,-1.75,1731053400000,1731053460000,stop,True
read-002826-zone-0749,2024-11-07,LONDON,in_sample,legacy_corrected,A_touch,,,True,21230,21220,21230.75,24,-1.25,-1.25,1731053160000,1731053160000,target,False
read-002838-zone-0233,2024-11-11,LONDON,in_sample,legacy_corrected,A_touch,,,True,21185,21170.5,21186,33,-1,-1,1731405060000,1731405120000,target,True
read-002839-zone-0240,2024-11-11,NY,in_sample,legacy_corrected,A_touch,,,True,21201,21181.5,21202.75,43,-0.25,-0.25,1731421860000,1731421860000,target,False
read-002839-zone-0256,2024-11-11,NY,in_sample,legacy_corrected,A_touch,,,True,21205.5,21225,21203.75,43,-0.25,-0.25,1731422040000,1731422040000,target,False
read-002840-zone-0209,2024-11-11,ASIA,in_sample,legacy_corrected,A_touch,,,True,21168.25,21152,21168.75,36.5,-1.5,-1.5,1731452460000,1731452520000,target,True
read-002841-zone-0211,2024-11-12,LONDON,in_sample,legacy_corrected,A_touch,,,True,21135.5,21147.75,21132.5,28.5,1,1,1731484860000,1731484920000,target,True
read-002844-zone-0172,2024-11-13,LONDON,in_sample,legacy_corrected,A_touch,,,True,21119,21106,21120,30,-1,-1,1731591420000,1731591480000,target,True
read-002844-zone-0194,2024-11-13,LONDON,in_sample,legacy_corrected,A_touch,,,True,21123.5,21110.5,21125,30,-0.5,-0.5,1731591420000,1731591540000,target,True
read-002847-zone-0078,2024-11-14,LONDON,in_sample,legacy_corrected,A_touch,,,True,20850,20869.75,20834.5,43.5,13.5,13.5,1731657660000,1731658080000,target,False
read-002847-zone-0081,2024-11-14,LONDON,in_sample,legacy_corrected,A_touch,,,True,20859.25,20879,20859.25,43.5,-2,-2,1731657660000,1731657660000,target,False
read-002855-zone-0088,2024-11-16,ASIA,in_sample,legacy_corrected,A_touch,,,True,20484.75,20462.5,20488.25,48.5,1.5,1.5,1731884460000,1731884460000,target,False
read-002856-zone-0247,2024-11-17,LONDON,in_sample,legacy_corrected,A_touch,,,True,20611.25,20623.75,20610,29,-0.75,-0.75,1731917760000,1731917820000,target,True
read-002856-zone-0260,2024-11-17,LONDON,in_sample,legacy_corrected,A_touch,,,True,20623,20635.5,20623,29,-2,-2,1731918000000,1731918060000,target,True
read-002857-zone-0126,2024-11-17,NY,in_sample,legacy_corrected,A_touch,,,True,20542.75,20517,20552.25,55.5,7.5,7.5,1731940260000,1731940800000,target,True
read-002857-zone-0139,2024-11-17,NY,in_sample,legacy_corrected,A_touch,,,True,20561,20586.75,20561,55.5,-2,-2,1731940800000,1731940860000,target,True
read-002858-zone-0432,2024-11-17,ASIA,in_sample,legacy_corrected,A_touch,,,True,20647.75,20665.25,20646,39,-0.25,-0.25,1731975420000,1731975420000,target,False
read-002859-zone-0363,2024-11-18,LONDON,in_sample,legacy_corrected,A_touch,,,True,20649,20636.5,20651,29,0,0,1732004100000,1732004100000,target,False
read-002859-zone-0370,2024-11-18,LONDON,in_sample,legacy_corrected,A_touch,,,True,20652.25,20639.75,20652.5,29,-1.75,-1.75,1732004100000,1732004100000,target,False
read-002862-zone-0436,2024-11-19,LONDON,in_sample,legacy_corrected,A_touch,,,True,20796,20780,20803.25,36,5.25,5.25,1732093080000,1732093440000,target,True
read-002864-zone-0166,2024-11-19,ASIA,in_sample,legacy_corrected,A_touch,,,True,20748.5,20803.25,20748.5,113.5,-2,-2,1732145520000,1732145520000,target,False
read-002866-zone-0282,2024-11-20,NY,in_sample,legacy_corrected,A_touch,,,True,20805.5,20771.75,20806.25,71.5,-35.75,-1.25,1732199700000,1732199760000,stop,True
read-002866-zone-0304,2024-11-20,NY,in_sample,legacy_corrected,A_touch,,,True,20828.5,20794.75,20842.25,71.5,-35.75,11.75,1732199640000,1732199700000,stop,True
read-002867-zone-0438,2024-11-20,ASIA,in_sample,legacy_corrected,A_touch,,,True,20773,20749.5,20781,51,6,6,1732230060000,1732230120000,target,True
read-002868-zone-0507,2024-11-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,20795.25,20776.75,20795.5,41,-1.75,-1.75,1732263360000,1732263360000,target,False
read-002868-zone-0518,2024-11-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,20800.25,20781.75,20802.5,41,0.25,0.25,1732263360000,1732263360000,target,False
read-002868-zone-0528,2024-11-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,20804.5,20786,20805.25,41,-1.25,-1.25,1732263360000,1732263360000,target,False
read-002868-zone-0563,2024-11-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,20823.25,20841.75,20823.25,41,-2,-2,1732262460000,1732262520000,target,True
read-002869-zone-0359,2024-11-21,NY,in_sample,legacy_corrected,A_touch,,,True,20795.5,20769.5,20800.25,56,2.75,2.75,1732286280000,1732286340000,target,True
read-002869-zone-0366,2024-11-21,NY,in_sample,legacy_corrected,A_touch,,,True,20800.25,20826.25,20795.5,56,2.75,2.75,1732285860000,1732285860000,target,False
read-002877-zone-1062,2024-11-24,LONDON,in_sample,legacy_corrected,A_touch,,,True,20948.25,20939.25,20950,22,-0.25,-0.25,1732522920000,1732523100000,target,True
read-002877-zone-1077,2024-11-24,LONDON,in_sample,legacy_corrected,A_touch,,,True,20954.75,20945.75,20957,22,0.25,0.25,1732521600000,1732521660000,target,True
read-002878-zone-0471,2024-11-24,NY,in_sample,legacy_corrected,A_touch,,,True,20957.75,20937,20958,45.5,-1.75,-1.75,1732545120000,1732545120000,target,False
read-002878-zone-0512,2024-11-24,NY,in_sample,legacy_corrected,A_touch,,,True,21000,20979.25,21012.25,45.5,-22.75,10.25,1732545060000,1732545060000,stop,True
read-002879-zone-0353,2024-11-24,ASIA,in_sample,legacy_corrected,A_touch,,,True,20893.75,20872.5,20895.25,46.5,-23.25,-0.5,1732578120000,1732578180000,stop,True
read-002879-zone-0367,2024-11-24,ASIA,in_sample,legacy_corrected,A_touch,,,True,20905,20883.75,20906.75,46.5,-0.25,-0.25,1732577880000,1732577880000,target,False
read-002879-zone-0379,2024-11-24,ASIA,in_sample,legacy_corrected,A_touch,,,True,20912.5,20933.75,20911.5,46.5,-1,-1,1732575660000,1732575720000,target,True
read-002879-zone-0383,2024-11-24,ASIA,in_sample,legacy_corrected,A_touch,,,True,20916.75,20938,20916.75,46.5,-2,-2,1732575660000,1732575660000,target,False
read-002881-zone-0384,2024-11-25,NY,in_sample,legacy_corrected,A_touch,,,True,20938.5,20917.5,20941.25,46,0.75,0.75,1732633260000,1732633260000,target,False
read-002881-zone-0398,2024-11-25,NY,in_sample,legacy_corrected,A_touch,,,True,20950.5,20971.5,20950.5,46,-2,-2,1732631460000,1732631460000,target,False
read-002883-zone-0639,2024-11-26,LONDON,in_sample,legacy_corrected,A_touch,,,True,20971.5,20960.25,20972.25,26.5,-13.25,-1.25,1732694460000,1732694520000,stop,True
read-002885-zone-0235,2024-11-26,ASIA,in_sample,legacy_corrected,A_touch,,,True,20814,20831.25,20814,38.5,-19.25,-2,1732748460000,1732748700000,stop,True
read-002886-zone-0595,2024-11-27,LONDON,in_sample,legacy_corrected,A_touch,,,True,20851.75,20845.75,20852.5,16,-1.25,-1.25,1732781580000,1732781580000,target,False
read-002890-zone-0165,2024-11-28,NY,in_sample,legacy_corrected,A_touch,,,True,20846.5,20865,20840.75,41,-20.5,3.75,1732891020000,1732891140000,stop,True
read-002897-zone-0272,2024-11-30,ASIA,in_sample,legacy_corrected,A_touch,,,True,21000,21025,20991.25,54,6.75,6.75,1733094060000,1733094120000,target,True
read-002940-zone-0062,2024-12-15,LONDON,in_sample,legacy_corrected,A_touch,,,True,22098.5,22090.25,22099,20.5,-10.25,-1.5,1734336720000,1734336960000,stop,True
read-002940-zone-0065,2024-12-15,LONDON,in_sample,legacy_corrected,A_touch,,,True,22099,22090.75,22100,20.5,-10.25,-1,1734336720000,1734336960000,stop,True
read-002940-zone-0069,2024-12-15,LONDON,in_sample,legacy_corrected,A_touch,,,True,22101,22109.25,22101,20.5,-2,-2,1734336000000,1734336000000,target,False
read-002941-zone-0095,2024-12-15,NY,in_sample,legacy_corrected,A_touch,,,True,22194.25,22209.25,22186,34,-17,6.25,1734359400000,1734359460000,stop,True
read-002941-zone-0096,2024-12-15,NY,in_sample,legacy_corrected,A_touch,,,True,22199.25,22214.25,22199.25,34,-17,-2,1734359460000,1734359460000,stop,True
read-002941-zone-0097,2024-12-15,NY,in_sample,legacy_corrected,A_touch,,,True,22209.25,22225.5,22199.25,36.5,-18.25,8,1734359460000,1734359520000,stop,True
read-002943-zone-0373,2024-12-16,LONDON,in_sample,legacy_corrected,A_touch,,,True,22398.25,22406.25,22398.25,20,-2,-2,1734431700000,1734431760000,target,True
read-002943-zone-0377,2024-12-16,LONDON,in_sample,legacy_corrected,A_touch,,,True,22400,22408,22398.75,20,-0.75,-0.75,1734431700000,1734431700000,target,False
read-002944-zone-0102,2024-12-16,NY,in_sample,legacy_corrected,A_touch,,,True,22318.75,22291.25,22319.25,59,-1.5,-1.5,1734445860000,1734445980000,target,True
read-002944-zone-0114,2024-12-16,NY,in_sample,legacy_corrected,A_touch,,,True,22341.25,22368.75,22341.25,59,-2,-2,1734446700000,1734446820000,target,True
read-002944-zone-0119,2024-12-16,NY,in_sample,legacy_corrected,A_touch,,,True,22350.5,22378,22341.25,59,7.25,7.25,1734446700000,1734446820000,target,True
read-002944-zone-0133,2024-12-16,NY,in_sample,legacy_corrected,A_touch,,,True,22370.75,22398.25,22360.25,59,8.5,8.5,1734453300000,1734453360000,target,True
read-002946-zone-0232,2024-12-17,LONDON,in_sample,legacy_corrected,A_touch,,,True,22325.75,22314.75,22326.25,26,-13,-1.5,1734512580000,1734512640000,stop,True
read-002946-zone-0303,2024-12-17,LONDON,in_sample,legacy_corrected,A_touch,,,True,22339.5,22350.5,22339.5,26,-2,-2,1734508860000,1734508860000,target,False
read-002947-zone-0046,2024-12-17,NY,in_sample,legacy_corrected,A_touch,,,True,22286.75,22308,22285.25,46.5,-0.5,-0.5,1734532260000,1734532260000,target,False
read-002947-zone-0058,2024-12-17,NY,in_sample,legacy_corrected,A_touch,,,True,22293.75,22315,22292,46.5,-0.25,-0.25,1734532260000,1734532260000,target,False
read-002947-zone-0123,2024-12-17,NY,in_sample,legacy_corrected,A_touch,,,True,22324.5,22345.75,22323.5,46.5,-1,-1,1734536520000,1734536520000,target,False
read-002948-zone-0012,2024-12-17,ASIA,in_sample,legacy_corrected,A_touch,,,True,21482.5,21580.75,21446,200.5,34.5,34.5,1734562860000,1734577620000,target,False
read-002948-zone-0017,2024-12-17,ASIA,in_sample,legacy_corrected,A_touch,,,True,21515.5,21613.75,21484,200.5,29.5,29.5,1734562860000,1734562920000,target,True
