ID,Era,Session,Day,Cell,Reason,ConfiguredAdmission,Entry,Stop,Target,RiskUSD
read-001095-zone-0502,in_sample,LONDON,2023-04-10,p50_p75_tick_floor,rr,rr,13167,13171.25,13164.75,12.5
read-001095-zone-0502,in_sample,LONDON,2023-04-10,p90,rr,rr,13167,13172.25,13164.75,14.5
read-001095-zone-0502,in_sample,LONDON,2023-04-10,p95,rr,rr,13167,13175.5,13164.75,21
read-001095-zone-0511,in_sample,LONDON,2023-04-10,p50_p75_tick_floor,rr,rr,13169.75,13172.25,13166.5,9
read-001095-zone-0511,in_sample,LONDON,2023-04-10,p90,rr,rr,13169.75,13173.25,13166.5,11
read-001095-zone-0511,in_sample,LONDON,2023-04-10,p95,rr,rr,13169.75,13176.5,13166.5,17.5
read-001096-zone-0233,in_sample,NY,2023-04-10,p50_p75_tick_floor,rr,rr,13124.75,13121.5,13130,10.5
read-001096-zone-0233,in_sample,NY,2023-04-10,p90,rr,rr,13124.75,13120.5,13130,12.5
read-001096-zone-0233,in_sample,NY,2023-04-10,p95,rr,rr,13124.75,13117.25,13130,19
read-001096-zone-0262,in_sample,NY,2023-04-10,p50_p75_tick_floor,rr,rr,13137.5,13134.25,13143.25,10.5
read-001096-zone-0262,in_sample,NY,2023-04-10,p90,rr,rr,13137.5,13133.25,13143.25,12.5
read-001096-zone-0262,in_sample,NY,2023-04-10,p95,rr,rr,13137.5,13130,13143.25,19
read-001096-zone-0271,in_sample,NY,2023-04-10,p50_p75_tick_floor,rr,rr,13140.25,13137,13146.25,10.5
read-001096-zone-0271,in_sample,NY,2023-04-10,p90,rr,rr,13140.25,13136,13146.25,12.5
read-001096-zone-0271,in_sample,NY,2023-04-10,p95,rr,rr,13140.25,13132.75,13146.25,19
read-001097-zone-0235,in_sample,ASIA,2023-04-10,p50_p75_tick_floor,rr,rr,13075,13071.5,13079.75,11
read-001097-zone-0235,in_sample,ASIA,2023-04-10,p90,rr,rr,13075,13070.5,13079.75,13
read-001097-zone-0235,in_sample,ASIA,2023-04-10,p95,rr,rr,13075,13067.25,13079.75,19.5
read-001097-zone-0249,in_sample,ASIA,2023-04-10,p50_p75_tick_floor,rr,rr,13077.25,13074.25,13081.75,10
read-001097-zone-0249,in_sample,ASIA,2023-04-10,p90,rr,rr,13077.25,13073.25,13081.75,12
read-001097-zone-0249,in_sample,ASIA,2023-04-10,p95,rr,rr,13077.25,13070,13081.75,18.5
read-001097-zone-0257,in_sample,ASIA,2023-04-10,p50_p75_tick_floor,rr,rr,13079.75,13075.5,13084,12.5
read-001097-zone-0257,in_sample,ASIA,2023-04-10,p90,rr,rr,13079.75,13074.5,13084,14.5
read-001097-zone-0257,in_sample,ASIA,2023-04-10,p95,rr,rr,13079.75,13071.25,13084,21
read-001097-zone-0262,in_sample,ASIA,2023-04-10,p50_p75_tick_floor,rr,rr,13080.75,13077.25,13087.25,11
read-001097-zone-0262,in_sample,ASIA,2023-04-10,p90,rr,rr,13080.75,13076.25,13087.25,13
read-001097-zone-0262,in_sample,ASIA,2023-04-10,p95,rr,rr,13080.75,13073,13087.25,19.5
read-001097-zone-0272,in_sample,ASIA,2023-04-10,p50_p75_tick_floor,rr,rr,13085,13089.75,13081.5,13.5
read-001097-zone-0272,in_sample,ASIA,2023-04-10,p90,rr,rr,13085,13090.75,13081.5,15.5
read-001097-zone-0272,in_sample,ASIA,2023-04-10,p95,rr,rr,13085,13094,13081.5,22
read-001098-zone-0140,in_sample,LONDON,2023-04-11,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13050,13048.75,13051.75,6.5
read-001098-zone-0140,in_sample,LONDON,2023-04-11,p90,net_nonpositive,net_nonpositive,13050,13047.75,13051.75,8.5
read-001098-zone-0140,in_sample,LONDON,2023-04-11,p95,net_nonpositive,net_nonpositive,13050,13044.5,13051.75,15
read-001098-zone-0190,in_sample,LONDON,2023-04-11,p50_p75_tick_floor,rr,rr,13069,13071.75,13065,9.5
read-001098-zone-0190,in_sample,LONDON,2023-04-11,p90,rr,rr,13069,13072.75,13065,11.5
read-001098-zone-0190,in_sample,LONDON,2023-04-11,p95,rr,rr,13069,13076,13065,18
read-001098-zone-0212,in_sample,LONDON,2023-04-11,p50_p75_tick_floor,rr,rr,13073.5,13076.5,13071.25,10
read-001098-zone-0212,in_sample,LONDON,2023-04-11,p90,rr,rr,13073.5,13077.5,13071.25,12
read-001098-zone-0212,in_sample,LONDON,2023-04-11,p95,rr,rr,13073.5,13080.75,13071.25,18.5
read-001099-zone-0252,in_sample,NY,2023-04-11,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13148.25,13147,13170.75,6.5
read-001099-zone-0252,in_sample,NY,2023-04-11,p90,geometry_pass,risk_cap_missing,13148.25,13146,13170.75,8.5
read-001099-zone-0252,in_sample,NY,2023-04-11,p95,geometry_pass,risk_cap_missing,13148.25,13142.75,13170.75,15
read-001099-zone-0294,in_sample,NY,2023-04-11,p50_p75_tick_floor,rr,rr,13173,13185,13165.75,28
read-001099-zone-0294,in_sample,NY,2023-04-11,p90,rr,rr,13173,13186,13165.75,30
read-001099-zone-0294,in_sample,NY,2023-04-11,p95,rr,rr,13173,13189.25,13165.75,36.5
read-001100-zone-0050,in_sample,ASIA,2023-04-11,p50_p75_tick_floor,rr,rr,12955.25,12965,12946,23.5
read-001100-zone-0050,in_sample,ASIA,2023-04-11,p90,rr,rr,12955.25,12966,12946,25.5
read-001100-zone-0050,in_sample,ASIA,2023-04-11,p95,rr,rr,12955.25,12969.25,12946,32
read-001100-zone-0059,in_sample,ASIA,2023-04-11,p50_p75_tick_floor,rr,rr,12963.75,12970.25,12956.5,17
read-001100-zone-0059,in_sample,ASIA,2023-04-11,p90,rr,rr,12963.75,12971.25,12956.5,19
read-001100-zone-0059,in_sample,ASIA,2023-04-11,p95,rr,rr,12963.75,12974.5,12956.5,25.5
read-001100-zone-0062,in_sample,ASIA,2023-04-11,p50_p75_tick_floor,rr,rr,12968,12974.75,12956.5,17.5
read-001100-zone-0062,in_sample,ASIA,2023-04-11,p90,rr,rr,12968,12975.75,12956.5,19.5
read-001100-zone-0062,in_sample,ASIA,2023-04-11,p95,rr,rr,12968,12979,12956.5,26
read-001100-zone-0065,in_sample,ASIA,2023-04-11,p50_p75_tick_floor,rr,rr,12971.75,12976.25,12966.25,13
read-001100-zone-0065,in_sample,ASIA,2023-04-11,p90,rr,rr,12971.75,12977.25,12966.25,15
read-001100-zone-0065,in_sample,ASIA,2023-04-11,p95,rr,rr,12971.75,12980.5,12966.25,21.5
read-001101-zone-0151,in_sample,LONDON,2023-04-12,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12974.25,12972.25,12978.5,8
read-001101-zone-0151,in_sample,LONDON,2023-04-12,p90,rr,rr,12974.25,12971.25,12978.5,10
read-001101-zone-0151,in_sample,LONDON,2023-04-12,p95,rr,rr,12974.25,12968,12978.5,16.5
read-001101-zone-0155,in_sample,LONDON,2023-04-12,p50_p75_tick_floor,rr,rr,12977.5,12974.5,12983.25,10
read-001101-zone-0155,in_sample,LONDON,2023-04-12,p90,rr,rr,12977.5,12973.5,12983.25,12
read-001101-zone-0155,in_sample,LONDON,2023-04-12,p95,rr,rr,12977.5,12970.25,12983.25,18.5
read-001103-zone-0609,in_sample,ASIA,2023-04-12,p50_p75_tick_floor,rr,rr,13174.5,13171.5,13180,10
read-001103-zone-0609,in_sample,ASIA,2023-04-12,p90,rr,rr,13174.5,13170.5,13180,12
read-001103-zone-0609,in_sample,ASIA,2023-04-12,p95,rr,rr,13174.5,13167.25,13180,18.5
read-001103-zone-0616,in_sample,ASIA,2023-04-12,p50_p75_tick_floor,rr,rr,13177.75,13173.75,13182,12
read-001103-zone-0616,in_sample,ASIA,2023-04-12,p90,rr,rr,13177.75,13172.75,13182,14
read-001103-zone-0616,in_sample,ASIA,2023-04-12,p95,rr,rr,13177.75,13169.5,13182,20.5
read-001103-zone-0627,in_sample,ASIA,2023-04-12,p50_p75_tick_floor,rr,rr,13187,13191.25,13183.75,12.5
read-001103-zone-0627,in_sample,ASIA,2023-04-12,p90,rr,rr,13187,13192.25,13183.75,14.5
read-001103-zone-0627,in_sample,ASIA,2023-04-12,p95,rr,rr,13187,13195.5,13183.75,21
read-001103-zone-0651,in_sample,ASIA,2023-04-12,p50_p75_tick_floor,rr,rr,13200,13203.5,13196.5,11
read-001103-zone-0651,in_sample,ASIA,2023-04-12,p90,rr,rr,13200,13204.5,13196.5,13
read-001103-zone-0651,in_sample,ASIA,2023-04-12,p95,rr,rr,13200,13207.75,13196.5,19.5
read-001104-zone-0765,in_sample,LONDON,2023-04-13,p50_p75_tick_floor,rr,rr,13196.25,13199.5,13194,10.5
read-001104-zone-0765,in_sample,LONDON,2023-04-13,p90,rr,rr,13196.25,13200.5,13194,12.5
read-001104-zone-0765,in_sample,LONDON,2023-04-13,p95,rr,rr,13196.25,13203.75,13194,19
read-001104-zone-0774,in_sample,LONDON,2023-04-13,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13198.25,13201.25,13196.25,10
read-001104-zone-0774,in_sample,LONDON,2023-04-13,p90,net_nonpositive,net_nonpositive,13198.25,13202.25,13196.25,12
read-001104-zone-0774,in_sample,LONDON,2023-04-13,p95,net_nonpositive,net_nonpositive,13198.25,13205.5,13196.25,18.5
read-001104-zone-0780,in_sample,LONDON,2023-04-13,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13200,13202,13198.25,8
read-001104-zone-0780,in_sample,LONDON,2023-04-13,p90,net_nonpositive,net_nonpositive,13200,13203,13198.25,10
read-001104-zone-0780,in_sample,LONDON,2023-04-13,p95,net_nonpositive,net_nonpositive,13200,13206.25,13198.25,16.5
read-001104-zone-0784,in_sample,LONDON,2023-04-13,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13201.25,13203.25,13199.25,8
read-001104-zone-0784,in_sample,LONDON,2023-04-13,p90,net_nonpositive,net_nonpositive,13201.25,13204.25,13199.25,10
read-001104-zone-0784,in_sample,LONDON,2023-04-13,p95,net_nonpositive,net_nonpositive,13201.25,13207.5,13199.25,16.5
read-001105-zone-0190,in_sample,NY,2023-04-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13105.75,13101.5,13118.75,12.5
read-001105-zone-0190,in_sample,NY,2023-04-13,p90,geometry_pass,risk_cap_missing,13105.75,13100.5,13118.75,14.5
read-001105-zone-0190,in_sample,NY,2023-04-13,p95,rr,rr,13105.75,13097.25,13118.75,21
read-001105-zone-0204,in_sample,NY,2023-04-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13122,13118.5,13137,11
read-001105-zone-0204,in_sample,NY,2023-04-13,p90,geometry_pass,risk_cap_missing,13122,13117.5,13137,13
read-001105-zone-0204,in_sample,NY,2023-04-13,p95,rr,rr,13122,13114.25,13137,19.5
read-001105-zone-0214,in_sample,NY,2023-04-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13130.5,13124.5,13143.75,16
read-001105-zone-0214,in_sample,NY,2023-04-13,p90,rr,rr,13130.5,13123.5,13143.75,18
read-001105-zone-0214,in_sample,NY,2023-04-13,p95,rr,rr,13130.5,13120.25,13143.75,24.5
read-001105-zone-0234,in_sample,NY,2023-04-13,p50_p75_tick_floor,rr,rr,13143,13153.5,13133.5,25
read-001105-zone-0234,in_sample,NY,2023-04-13,p90,rr,rr,13143,13154.5,13133.5,27
read-001105-zone-0234,in_sample,NY,2023-04-13,p95,rr,rr,13143,13157.75,13133.5,33.5
read-001112-zone-0361,in_sample,ASIA,2023-04-15,p50_p75_tick_floor,rr,rr,13196.5,13191.25,13205,14.5
read-001112-zone-0361,in_sample,ASIA,2023-04-15,p90,rr,rr,13196.5,13190.25,13205,16.5
read-001112-zone-0361,in_sample,ASIA,2023-04-15,p95,rr,rr,13196.5,13187,13205,23
read-001113-zone-0552,in_sample,LONDON,2023-04-16,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13184.75,13183,13189,7.5
read-001113-zone-0552,in_sample,LONDON,2023-04-16,p90,rr,rr,13184.75,13182,13189,9.5
read-001113-zone-0552,in_sample,LONDON,2023-04-16,p95,rr,rr,13184.75,13178.75,13189,16
read-001113-zone-0567,in_sample,LONDON,2023-04-16,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13188.25,13186.75,13191.5,7
read-001113-zone-0567,in_sample,LONDON,2023-04-16,p90,rr,rr,13188.25,13185.75,13191.5,9
read-001113-zone-0567,in_sample,LONDON,2023-04-16,p95,rr,rr,13188.25,13182.5,13191.5,15.5
read-001113-zone-0575,in_sample,LONDON,2023-04-16,p50_p75_tick_floor,rr,rr,13190.25,13187.75,13193.25,9
read-001113-zone-0575,in_sample,LONDON,2023-04-16,p90,rr,rr,13190.25,13186.75,13193.25,11
read-001113-zone-0575,in_sample,LONDON,2023-04-16,p95,rr,rr,13190.25,13183.5,13193.25,17.5
read-001113-zone-0589,in_sample,LONDON,2023-04-16,p50_p75_tick_floor,rr,rr,13193,13190.25,13197,9.5
read-001113-zone-0589,in_sample,LONDON,2023-04-16,p90,rr,rr,13193,13189.25,13197,11.5
read-001113-zone-0589,in_sample,LONDON,2023-04-16,p95,rr,rr,13193,13186,13197,18
read-001113-zone-0597,in_sample,LONDON,2023-04-16,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13195,13193.5,13200,7
read-001113-zone-0597,in_sample,LONDON,2023-04-16,p90,geometry_pass,risk_cap_missing,13195,13192.5,13200,9
read-001113-zone-0597,in_sample,LONDON,2023-04-16,p95,rr,rr,13195,13189.25,13200,15.5
read-001114-zone-0250,in_sample,NY,2023-04-16,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13163.75,13159,13174.25,13.5
read-001114-zone-0250,in_sample,NY,2023-04-16,p90,rr,rr,13163.75,13158,13174.25,15.5
read-001114-zone-0250,in_sample,NY,2023-04-16,p95,rr,rr,13163.75,13154.75,13174.25,22
read-001115-zone-0495,in_sample,ASIA,2023-04-16,p50_p75_tick_floor,rr,rr,13175,13171,13179.75,12
read-001115-zone-0495,in_sample,ASIA,2023-04-16,p90,rr,rr,13175,13170,13179.75,14
read-001115-zone-0495,in_sample,ASIA,2023-04-16,p95,rr,rr,13175,13166.75,13179.75,20.5
read-001115-zone-0509,in_sample,ASIA,2023-04-16,p50_p75_tick_floor,rr,rr,13177,13173.75,13182,10.5
read-001115-zone-0509,in_sample,ASIA,2023-04-16,p90,rr,rr,13177,13172.75,13182,12.5
read-001115-zone-0509,in_sample,ASIA,2023-04-16,p95,rr,rr,13177,13169.5,13182,19
read-001116-zone-0594,in_sample,LONDON,2023-04-17,p50_p75_tick_floor,rr,rr,13183.25,13181,13187.25,8.5
read-001116-zone-0594,in_sample,LONDON,2023-04-17,p90,rr,rr,13183.25,13180,13187.25,10.5
read-001116-zone-0594,in_sample,LONDON,2023-04-17,p95,rr,rr,13183.25,13176.75,13187.25,17
read-001116-zone-0615,in_sample,LONDON,2023-04-17,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13187.25,13189.75,13185.25,9
read-001116-zone-0615,in_sample,LONDON,2023-04-17,p90,net_nonpositive,net_nonpositive,13187.25,13190.75,13185.25,11
read-001116-zone-0615,in_sample,LONDON,2023-04-17,p95,net_nonpositive,net_nonpositive,13187.25,13194,13185.25,17.5
read-001116-zone-0640,in_sample,LONDON,2023-04-17,p50_p75_tick_floor,rr,rr,13193,13196.25,13190.75,10.5
read-001116-zone-0640,in_sample,LONDON,2023-04-17,p90,rr,rr,13193,13197.25,13190.75,12.5
read-001116-zone-0640,in_sample,LONDON,2023-04-17,p95,rr,rr,13193,13200.5,13190.75,19
read-001116-zone-0649,in_sample,LONDON,2023-04-17,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13195.25,13198.75,13193.25,11
read-001116-zone-0649,in_sample,LONDON,2023-04-17,p90,net_nonpositive,net_nonpositive,13195.25,13199.75,13193.25,13
read-001116-zone-0649,in_sample,LONDON,2023-04-17,p95,net_nonpositive,net_nonpositive,13195.25,13203,13193.25,19.5
read-001117-zone-0448,in_sample,NY,2023-04-17,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13270.75,13268.25,13279.75,9
read-001117-zone-0448,in_sample,NY,2023-04-17,p90,geometry_pass,risk_cap_missing,13270.75,13267.25,13279.75,11
read-001117-zone-0448,in_sample,NY,2023-04-17,p95,rr,rr,13270.75,13264,13279.75,17.5
read-001117-zone-0457,in_sample,NY,2023-04-17,p50_p75_tick_floor,rr,rr,13283.25,13287.5,13276,12.5
read-001117-zone-0457,in_sample,NY,2023-04-17,p90,rr,rr,13283.25,13288.5,13276,14.5
read-001117-zone-0457,in_sample,NY,2023-04-17,p95,rr,rr,13283.25,13291.75,13276,21
read-001117-zone-0459,in_sample,NY,2023-04-17,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13287.5,13290.75,13280,10.5
read-001117-zone-0459,in_sample,NY,2023-04-17,p90,rr,rr,13287.5,13291.75,13280,12.5
read-001117-zone-0459,in_sample,NY,2023-04-17,p95,rr,rr,13287.5,13295,13280,19
read-001117-zone-0460,in_sample,NY,2023-04-17,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13290.75,13295.5,13280,13.5
read-001117-zone-0460,in_sample,NY,2023-04-17,p90,rr,rr,13290.75,13296.5,13280,15.5
read-001117-zone-0460,in_sample,NY,2023-04-17,p95,rr,rr,13290.75,13299.75,13280,22
read-001117-zone-0461,in_sample,NY,2023-04-17,p50_p75_tick_floor,rr,rr,13293,13297,13287.25,12
read-001117-zone-0461,in_sample,NY,2023-04-17,p90,rr,rr,13293,13298,13287.25,14
read-001117-zone-0461,in_sample,NY,2023-04-17,p95,rr,rr,13293,13301.25,13287.25,20.5
read-001117-zone-0462,in_sample,NY,2023-04-17,p50_p75_tick_floor,rr,rr,13296.25,13301.25,13291.75,14
read-001117-zone-0462,in_sample,NY,2023-04-17,p90,rr,rr,13296.25,13302.25,13291.75,16
read-001117-zone-0462,in_sample,NY,2023-04-17,p95,rr,rr,13296.25,13305.5,13291.75,22.5
read-001118-zone-0219,in_sample,ASIA,2023-04-17,p50_p75_tick_floor,rr,rr,13174.75,13170,13182,13.5
read-001118-zone-0219,in_sample,ASIA,2023-04-17,p90,rr,rr,13174.75,13169,13182,15.5
read-001118-zone-0219,in_sample,ASIA,2023-04-17,p95,rr,rr,13174.75,13165.75,13182,22
read-001118-zone-0228,in_sample,ASIA,2023-04-17,p50_p75_tick_floor,rr,rr,13177.5,13184.75,13172,18.5
read-001118-zone-0228,in_sample,ASIA,2023-04-17,p90,rr,rr,13177.5,13185.75,13172,20.5
read-001118-zone-0228,in_sample,ASIA,2023-04-17,p95,rr,rr,13177.5,13189,13172,27
read-001118-zone-0244,in_sample,ASIA,2023-04-17,p50_p75_tick_floor,rr,rr,13181.5,13188.5,13177,18
read-001118-zone-0244,in_sample,ASIA,2023-04-17,p90,rr,rr,13181.5,13189.5,13177,20
read-001118-zone-0244,in_sample,ASIA,2023-04-17,p95,rr,rr,13181.5,13192.75,13177,26.5
read-001118-zone-0257,in_sample,ASIA,2023-04-17,p50_p75_tick_floor,rr,rr,13185.75,13191.75,13180,16
read-001118-zone-0257,in_sample,ASIA,2023-04-17,p90,rr,rr,13185.75,13192.75,13180,18
read-001118-zone-0257,in_sample,ASIA,2023-04-17,p95,rr,rr,13185.75,13196,13180,24.5
read-001119-zone-0158,in_sample,LONDON,2023-04-18,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13116,13114,13121.75,8
read-001119-zone-0158,in_sample,LONDON,2023-04-18,p90,rr,rr,13116,13113,13121.75,10
read-001119-zone-0158,in_sample,LONDON,2023-04-18,p95,rr,rr,13116,13109.75,13121.75,16.5
read-001119-zone-0168,in_sample,LONDON,2023-04-18,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13125,13123.75,13133,6.5
read-001119-zone-0168,in_sample,LONDON,2023-04-18,p90,geometry_pass,risk_cap_missing,13125,13122.75,13133,8.5
read-001119-zone-0168,in_sample,LONDON,2023-04-18,p95,rr,rr,13125,13119.5,13133,15
read-001120-zone-0126,in_sample,NY,2023-04-18,p50_p75_tick_floor,rr,rr,13089.75,13094.5,13083,13.5
read-001120-zone-0126,in_sample,NY,2023-04-18,p90,rr,rr,13089.75,13095.5,13083,15.5
read-001120-zone-0126,in_sample,NY,2023-04-18,p95,rr,rr,13089.75,13098.75,13083,22
read-001121-zone-0241,in_sample,ASIA,2023-04-18,p50_p75_tick_floor,rr,rr,13166,13171.25,13160.5,14.5
read-001121-zone-0241,in_sample,ASIA,2023-04-18,p90,rr,rr,13166,13172.25,13160.5,16.5
read-001121-zone-0241,in_sample,ASIA,2023-04-18,p95,rr,rr,13166,13175.5,13160.5,23
read-001121-zone-0255,in_sample,ASIA,2023-04-18,p50_p75_tick_floor,rr,rr,13170.25,13175.5,13164.5,14.5
read-001121-zone-0255,in_sample,ASIA,2023-04-18,p90,rr,rr,13170.25,13176.5,13164.5,16.5
read-001121-zone-0255,in_sample,ASIA,2023-04-18,p95,rr,rr,13170.25,13179.75,13164.5,23
read-001122-zone-0238,in_sample,LONDON,2023-04-19,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13128.25,13133,13127,13.5
read-001122-zone-0238,in_sample,LONDON,2023-04-19,p90,net_nonpositive,net_nonpositive,13128.25,13134,13127,15.5
read-001122-zone-0238,in_sample,LONDON,2023-04-19,p95,net_nonpositive,net_nonpositive,13128.25,13137.25,13127,22
read-001123-zone-0108,in_sample,NY,2023-04-19,p50_p75_tick_floor,rr,rr,13073.25,13081.25,13070,20
read-001123-zone-0108,in_sample,NY,2023-04-19,p90,rr,rr,13073.25,13082.25,13070,22
read-001123-zone-0108,in_sample,NY,2023-04-19,p95,rr,rr,13073.25,13085.5,13070,28.5
read-001124-zone-0134,in_sample,ASIA,2023-04-19,p50_p75_tick_floor,rr,rr,13085.75,13090.75,13080.25,14
read-001124-zone-0134,in_sample,ASIA,2023-04-19,p90,rr,rr,13085.75,13091.75,13080.25,16
read-001124-zone-0134,in_sample,ASIA,2023-04-19,p95,rr,rr,13085.75,13095,13080.25,22.5
read-001124-zone-0155,in_sample,ASIA,2023-04-19,p50_p75_tick_floor,rr,rr,13091.75,13097.25,13084.75,15
read-001124-zone-0155,in_sample,ASIA,2023-04-19,p90,rr,rr,13091.75,13098.25,13084.75,17
read-001124-zone-0155,in_sample,ASIA,2023-04-19,p95,rr,rr,13091.75,13101.5,13084.75,23.5
read-001124-zone-0176,in_sample,ASIA,2023-04-19,p50_p75_tick_floor,rr,rr,13099.25,13105,13092.25,15.5
read-001124-zone-0176,in_sample,ASIA,2023-04-19,p90,rr,rr,13099.25,13106,13092.25,17.5
read-001124-zone-0176,in_sample,ASIA,2023-04-19,p95,rr,rr,13099.25,13109.25,13092.25,24
read-001125-zone-0158,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,net_nonpositive,net_nonpositive,13075,13078.5,13073.25,11
read-001125-zone-0158,in_sample,LONDON,2023-04-20,p90,net_nonpositive,net_nonpositive,13075,13079.5,13073.25,13
read-001125-zone-0158,in_sample,LONDON,2023-04-20,p95,net_nonpositive,net_nonpositive,13075,13082.75,13073.25,19.5
read-001125-zone-0166,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,rr,rr,13077.75,13080.5,13075,9.5
read-001125-zone-0166,in_sample,LONDON,2023-04-20,p90,rr,rr,13077.75,13081.5,13075,11.5
read-001125-zone-0166,in_sample,LONDON,2023-04-20,p95,rr,rr,13077.75,13084.75,13075,18
read-001125-zone-0180,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,rr,rr,13081.75,13084.5,13078.25,9.5
read-001125-zone-0180,in_sample,LONDON,2023-04-20,p90,rr,rr,13081.75,13085.5,13078.25,11.5
read-001125-zone-0180,in_sample,LONDON,2023-04-20,p95,rr,rr,13081.75,13088.75,13078.25,18
read-001125-zone-0192,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,rr,rr,13083.5,13085.75,13080.25,8.5
read-001125-zone-0192,in_sample,LONDON,2023-04-20,p90,rr,rr,13083.5,13086.75,13080.25,10.5
read-001125-zone-0192,in_sample,LONDON,2023-04-20,p95,rr,rr,13083.5,13090,13080.25,17
read-001125-zone-0198,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,rr,rr,13085,13088,13082.25,10
read-001125-zone-0198,in_sample,LONDON,2023-04-20,p90,rr,rr,13085,13089,13082.25,12
read-001125-zone-0198,in_sample,LONDON,2023-04-20,p95,rr,rr,13085,13092.25,13082.25,18.5
read-001125-zone-0215,in_sample,LONDON,2023-04-20,p50_p75_tick_floor,rr,rr,13089,13092.25,13085.5,10.5
read-001125-zone-0215,in_sample,LONDON,2023-04-20,p90,rr,rr,13089,13093.25,13085.5,12.5
read-001125-zone-0215,in_sample,LONDON,2023-04-20,p95,rr,rr,13089,13096.5,13085.5,19
read-001126-zone-0093,in_sample,NY,2023-04-20,p50_p75_tick_floor,rr,rr,13049.75,13045.5,13057.5,12.5
read-001126-zone-0093,in_sample,NY,2023-04-20,p90,rr,rr,13049.75,13044.5,13057.5,14.5
read-001126-zone-0093,in_sample,NY,2023-04-20,p95,rr,rr,13049.75,13041.25,13057.5,21
read-001126-zone-0134,in_sample,NY,2023-04-20,p50_p75_tick_floor,rr,rr,13067.5,13073.5,13063.25,16
read-001126-zone-0134,in_sample,NY,2023-04-20,p90,rr,rr,13067.5,13074.5,13063.25,18
read-001126-zone-0134,in_sample,NY,2023-04-20,p95,rr,rr,13067.5,13077.75,13063.25,24.5
read-001133-zone-0204,in_sample,ASIA,2023-04-22,p50_p75_tick_floor,rr,rr,13071.75,13075.5,13068,11.5
read-001133-zone-0204,in_sample,ASIA,2023-04-22,p90,rr,rr,13071.75,13076.5,13068,13.5
read-001133-zone-0204,in_sample,ASIA,2023-04-22,p95,rr,rr,13071.75,13079.75,13068,20
read-001133-zone-0214,in_sample,ASIA,2023-04-22,p50_p75_tick_floor,rr,rr,13074,13078.5,13068.75,13
