opportunity,plan_id,version,date,session,born,start,end,scenario,direction,condition,quality,arm_enabled,bias,doc
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S2,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-04,LONDON,1788505454613,1788505454613,1788526577729,S2,short,acceptance,C,False,short,"{""id"": ""S2"", ""trigger"": ""price breaks 29561.43 VWAP and holds below it for 3 minutes"", ""condition"": ""acceptance"", ""direction"": ""short"", ""target_chain"": [29517.35, 29490.88], ""invalid"": ""5m close back above 29561.43"", ""confirm"": {""rule"": ""time_hold"", ""ref_price"": 29561.43, ""side"": ""below""}, ""quality"": ""C""}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S1,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-04,LONDON,1788526577729,1788526577729,1788528600000,S1,short,sweep_reclaim,B,False,short,"{""id"": ""S1"", ""trigger"": ""Rally touches 29720 (ONH) and sweeps above it; then a 5m candle closes back below 29720"", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29585, 29538.84, 29481.5], ""invalid"": ""5m close above 29720 cancels the short"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29720, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29720, ""side"": ""below""}}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S2,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-04,LONDON,1788526577729,1788526577729,1788528600000,S2,short,reject,B,False,short,"{""id"": ""S2"", ""trigger"": ""Rally into 29503.38 (OB(bear)\u00b74h) prints a wick above the level and rejects; touch confirms the short fade"", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29278], ""invalid"": ""5m close above 29503.38 cancels the short"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29503.38, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S3,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-04,LONDON,1788526577729,1788526577729,1788528600000,S3,long,sweep_reclaim,C,False,short,"{""id"": ""S3"", ""trigger"": ""Flush touches 29278.00 (Demand\u00b71h HTF, discount) and sweeps below it; then a 5m candle closes back above 29278.00"", ""condition"": ""sweep_reclaim"", ""direction"": ""long"", ""target_chain"": [29481.5, 29538.84], ""invalid"": ""5m close below 29278.00 after the reclaim fails cancels the long"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29278, ""side"": ""below""}, ""quality"": ""C"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29278, ""side"": ""above""}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S0,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-04,NY,1788527505620,1788528600000,1788529486688,S0,long,hold,B,False,neutral,"{""id"": ""S0"", ""trigger"": ""none"", ""condition"": ""hold"", ""direction"": ""long"", ""target_chain"": null, ""invalid"": ""n/a"", ""quality"": ""B""}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S1,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-04,NY,1788529486688,1788529486688,1788530111782,S1,long,sweep_reclaim,A,True,long,"{""id"": ""S1"", ""trigger"": ""breakout above 29611.25 OR-H, then retest of 29611.25 as support confirmed by a 1m MSS back above 29611.25"", ""condition"": ""sweep_reclaim"", ""direction"": ""long"", ""target_chain"": [29720], ""invalid"": ""5m close below 29481.50 ONL"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29611.25, ""side"": ""above""}, ""quality"": ""A"", ""confirm2"": {""rule"": ""1m_mss"", ""ref_price"": 29611.25, ""side"": ""above""}, ""arm"": {""enabled"": true, ""entry"": 29611.25, ""stop"": 29481.5, ""target"": 29720, ""wait_confirm"": true, ""legs"": [{""entry"": 29611.25, ""stop"": 29481.5, ""target"": 29720, ""size"": 1, ""rule"": ""touch""}, {""entry"": 29611.25, ""stop"": 29481.5, ""target"": 29720, ""size"": 1, ""wait_confirm"": true, ""rule"": ""1m_mss""}]}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S2,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-04,NY,1788529486688,1788529486688,1788530111782,S2,short,sweep_reclaim,B,True,long,"{""id"": ""S2"", ""trigger"": ""sweep of 29720.00 ONH that fails with a 1m close back below 29720.00"", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29611.25, 29601], ""invalid"": ""5m close back above 29720.00 ONH"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29720, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1m_mss"", ""ref_price"": 29720, ""side"": ""below""}, ""arm"": {""enabled"": true, ""entry"": 29720, ""stop"": 29770, ""target"": 29601, ""wait_confirm"": true, ""legs"": [{""entry"": 29720, ""stop"": 29770, ""target"": 29601, ""size"": 1, ""rule"": ""touch""}, {""entry"": 29720, ""stop"": 29770, ""target"": 29601, ""size"": 1, ""wait_confirm"": true, ""rule"": ""1m_mss""}]}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S1,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-04,NY,1788530111782,1788530111782,1788537810521,S1,short,reject,B,True,short,"{""id"": ""S1"", ""trigger"": ""Price retests 29657.38 Supply\u00b71h and rejects; the limit sell rests at 29657.38."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29591.02, 29553.75, 29503.38, 29481.5], ""invalid"": ""5m close above 29720.00 ONH cancels the fade."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29657.38, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29657.38, ""stop"": 29720, ""target"": 29503.38, ""wait_confirm"": true}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S2,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-04,NY,1788530111782,1788530111782,1788537810521,S2,short,reclaim,C,True,short,"{""id"": ""S2"", ""trigger"": ""A 5m close below 29591.02 VWAP triggers a reclaim short; the sell stop is at 29591.02."", ""condition"": ""reclaim"", ""direction"": ""short"", ""target_chain"": [29553.75, 29503.38, 29481.5], ""invalid"": ""5m close back above 29645.25 cancels the VWAP reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29591.02, ""side"": ""below""}, ""quality"": ""C"", ""arm"": {""enabled"": true, ""entry"": 29591.02, ""stop"": 29645.25, ""target"": 29481.5, ""wait_confirm"": true}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v4/S1,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-04,NY,1788537810521,1788537810521,1788539330086,S1,short,reject,B,True,short,"{""id"": ""S1"", ""trigger"": ""Pullback rally to 29585.00 RTH-H after the 15m lower-high sequence; touch 29585.00 fades short."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29481.5, 29199.25], ""invalid"": ""5m close above 29601.00 PDH"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29585, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29585, ""stop"": 29636, ""target"": 29481.5, ""wait_confirm"": true}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v4/S2,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-04,NY,1788537810521,1788537810521,1788539330086,S2,short,sweep_reclaim,B,True,short,"{""id"": ""S2"", ""trigger"": ""Rally sweeps 29720.00 ONH and then prints a 1m MSS back below 29720.00."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29585, 29481.5], ""invalid"": ""5m close above 29770.00 cancels the sweep-reclaim short"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29720, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1m_mss"", ""ref_price"": 29720, ""side"": ""below""}, ""arm"": {""enabled"": true, ""entry"": 29720, ""stop"": 29770, ""target"": 29585, ""wait_confirm"": true, ""legs"": [{""entry"": 29720, ""stop"": 29770, ""target"": 29585, ""size"": 1, ""rule"": ""touch""}, {""entry"": 29720, ""stop"": 29770, ""target"": 29585, ""size"": 1, ""wait_confirm"": true, ""rule"": ""1m_mss""}]}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v4/S3,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-04,NY,1788537810521,1788537810521,1788539330086,S3,long,reject,B,False,short,"{""id"": ""S3"", ""trigger"": ""First touch of 29144.50 Demand\u00b71h (HTF) after a wash lower; touch 29144.50 buys the reaction zone."", ""condition"": ""reject"", ""direction"": ""long"", ""target_chain"": [29199.25, 29481.5], ""invalid"": ""5m close below 29095.00"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29144.5, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S1,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-04,NY,1788539330086,1788539330086,1788541835724,S1,short,sweep_reclaim,B,True,short,"{""id"": ""S1"", ""trigger"": ""Price rallies to 29720.00 ONH, sweeps it with a wick, then 5m closes back below 29720.00"", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29601, 29553.75, 29481.5], ""invalid"": ""5m close above 29765.00 cancels the sweep-reclaim"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29720, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29720, ""side"": ""below""}, ""arm"": {""enabled"": true, ""entry"": 29720, ""stop"": 29765, ""target"": 29553.75, ""wait_confirm"": true, ""legs"": [{""entry"": 29720, ""stop"": 29765, ""target"": 29553.75, ""size"": 1, ""rule"": ""touch""}, {""entry"": 29720, ""stop"": 29765, ""target"": 29553.75, ""size"": 1, ""wait_confirm"": true, ""rule"": ""1x5m_close""}]}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S2,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-04,NY,1788539330086,1788539330086,1788541835724,S2,short,breakout_retest,C,False,short,"{""id"": ""S2"", ""trigger"": ""5m breaks below 29530.63 POC, then pulls back to retest 29530.63 from below and stalls"", ""condition"": ""breakout_retest"", ""direction"": ""short"", ""target_chain"": [29481.5, 29425.12], ""invalid"": ""5m close back above 29553.75 OR-L voids the retest"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29530.63, ""side"": ""below""}, ""quality"": ""C""}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S1,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-04,NY,1788541835724,1788541835724,1788551100000,S1,short,reject,B,True,short,"{""id"": ""S1"", ""trigger"": ""After 13:30 CT, price rallies into 29579.56 VWAP and stalls; sell the touch, not a chase."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29553.75, 29503.38, 29481.5], ""invalid"": ""A 5m close above 29601.00 PDH invalidates this fade."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29579.56, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29579.56, ""stop"": 29614.5, ""target"": 29503.38, ""wait_confirm"": true}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S2,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-04,NY,1788541835724,1788541835724,1788551100000,S2,short,sweep_reclaim,B,True,short,"{""id"": ""S2"", ""trigger"": ""Price rallies to 29720.00 ONH and sweeps it; a 5m close back below 29720.00 confirms the reclaim and the short."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29635, 29579.56, 29553.75], ""invalid"": ""A 5m close above 29755.00 invalidates the fade."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29720, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29720, ""side"": ""below""}, ""arm"": {""enabled"": true, ""entry"": 29720, ""stop"": 29755, ""target"": 29635, ""wait_confirm"": true, ""legs"": [{""entry"": 29720, ""stop"": 29755, ""target"": 29635, ""size"": 1, ""rule"": ""touch""}, {""entry"": 29720, ""stop"": 29755, ""target"": 29635, ""size"": 1, ""wait_confirm"": true, ""rule"": ""1x5m_close""}]}}"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S3,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-04,NY,1788541835724,1788541835724,1788551100000,S3,long,sweep_reclaim,C,False,short,"{""id"": ""S3"", ""trigger"": ""A flush to 29144.50 Demand\u00b71h that sweeps the level and then posts a 5m close back above it."", ""condition"": ""sweep_reclaim"", ""direction"": ""long"", ""target_chain"": [29425.12, 29503.38], ""invalid"": ""A 5m close below 29101.75 PDL invalidates."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29144.5, ""side"": ""below""}, ""quality"": ""C"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29144.5, ""side"": ""above""}}"
