plan_rowid,plan_id,version,session,scenario,condition,evaluations,met_flips,record_supported_met_flips,arm_confirm_flips,validation_pass_flips,first_changed_decision,coverage
268,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,hold,50,0,0,0,0,,retained_tape_replay
268,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S4,reclaim,50,0,0,0,0,,retained_tape_replay
269,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S1,reject,5,0,0,0,0,,retained_tape_replay
269,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,reclaim,5,0,0,0,0,,retained_tape_replay
269,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S3,reject,5,0,0,0,0,,retained_tape_replay
270,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,sweep_reclaim,22,0,0,0,0,,retained_tape_replay
270,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S2,reject,22,0,0,0,0,,retained_tape_replay
270,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S3,reject,22,0,0,0,0,,retained_tape_replay
270,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S4,reject,22,0,0,0,0,,retained_tape_replay
271,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S1,reject,6,0,0,0,0,,retained_tape_replay
271,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S2,reject,6,0,0,0,0,,retained_tape_replay
272,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,S1,reject,27,0,0,0,0,,retained_tape_replay
272,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,S2,sweep_reclaim,27,0,0,0,0,,retained_tape_replay
272,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,S3,reject,27,0,0,0,0,,retained_tape_replay
273,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S1,reclaim,123,2,2,2,0,38216,retained_tape_replay
273,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S2,breakup_continue,123,0,0,0,0,,retained_tape_replay
273,2026-09-08:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S3,sweep_reclaim,123,0,0,0,0,,retained_tape_replay
274,2026-09-08:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S1,reject,8,0,0,0,0,,retained_tape_replay
274,2026-09-08:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S2,reject,8,0,0,0,0,,retained_tape_replay
274,2026-09-08:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S3,breakout_retest,8,0,0,0,0,,retained_tape_replay
