scenario_key,plan_row,plan_id,version,scenario,date,session,session_day,created_ct,hour_ct,day_type,day_type_group,bias,regime,condition,family,side,quality,trigger,anchor,anchor_source,level_keys,level_labels,level_kind,level_grade,arm_enabled,arm_ids,has_arm_evidence,placed_arm_ids,position_ids,complete_geometry,entry,stop,target,stop_pts,target_R,first_target_R,atr5m_saved,stop_atr,reached,reach_bar_ids,window_start_ct,window_end_ct,window_bars_n,expected_bars_n,window_complete,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p75:S1:0,75,2026-08-25:ASIA,3,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:08:10.389000-05:00,18,balance,balance,neutral,not-recorded,reclaim,follow,long,C,ONL 29280.00 holds on a sweep and a 1x5m close above 29280.00 confirms reclaim,29280,confirm.ref_price,"[""p75:L3""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,11.5018,,observed,[1787699340000],2026-08-25T18:08:10.389000-05:00,2026-08-25T18:15:03.217000-05:00,6,6,True,,,3.0,0.2608287398494149
p75:S2:1,75,2026-08-25:ASIA,3,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:08:10.389000-05:00,18,balance,balance,neutral,not-recorded,breakout_retest,follow,long,C,Break above 29310.00 ONH with a 15m close above 29310.00; enter longs on retest,29310,confirm.ref_price,"[""p75:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,11.5018,,not observed (complete window),[],2026-08-25T18:08:10.389000-05:00,2026-08-25T18:15:03.217000-05:00,6,6,True,,,33.0,2.8691161383435637
p75:S3:2,75,2026-08-25:ASIA,3,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:08:10.389000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,C,Rally toward 29310.00 ONH stalls and a 1x5m close below 29310.00 confirms rejection,29310,confirm.ref_price,"[""p75:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,11.5018,,not observed (complete window),[],2026-08-25T18:08:10.389000-05:00,2026-08-25T18:15:03.217000-05:00,6,6,True,,,33.0,2.8691161383435637
p75:S4:3,75,2026-08-25:ASIA,3,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:08:10.389000-05:00,18,balance,balance,neutral,not-recorded,acceptance,follow,short,C,2x5m closes below 29261.25 show acceptance below PDH,29261.25,confirm.ref_price,"[""p75:L4""]","[""PDH""]",PDH,A,False,[],False,[],[],False,,,,,,,11.5018,,not observed (complete window),[],2026-08-25T18:08:10.389000-05:00,2026-08-25T18:15:03.217000-05:00,6,6,True,,,15.75,1.3693508842094282
p76:S1:0,76,2026-08-25:ASIA,4,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:15:03.217000-05:00,18,balance,balance,long,not-recorded,sweep_reclaim,fade,long,C,sweep of 29273.75 ONL followed by 1x5m close back above 29273.75,29273.75,confirm.ref_price,"[""p76:L0""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,11.6445,,observed,[1787699760000],2026-08-25T18:15:03.217000-05:00,2026-08-25T18:22:02.948000-05:00,6,6,True,3.25,0.27910172184293014,2.5,0.21469363218686932
p76:S2:1,76,2026-08-25:ASIA,4,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:15:03.217000-05:00,18,balance,balance,long,not-recorded,breakout_retest,follow,long,C,2x5m close above 29310.00 ONH,29310,confirm.ref_price,"[""p76:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,11.6445,,not observed (complete window),[],2026-08-25T18:15:03.217000-05:00,2026-08-25T18:22:02.948000-05:00,6,6,True,33.0,2.833955944866675,33.75,2.8983640345227357
p76:S3:2,76,2026-08-25:ASIA,4,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:15:03.217000-05:00,18,balance,balance,long,not-recorded,breakout_retest,follow,short,C,2x5m close below 29254.75 PDH with retest rejection,29254.75,confirm.ref_price,"[""p76:L1""]","[""PDH""]",PDH,A,False,[],False,[],[],False,,,,,,,11.6445,,not observed (complete window),[],2026-08-25T18:15:03.217000-05:00,2026-08-25T18:22:02.948000-05:00,6,6,True,22.25,1.910773326463137,21.5,1.8463652368070762
p77:S1:0,77,2026-08-25:ASIA,5,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:22:02.948000-05:00,18,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,C,Sweep of ONL 29272.25 followed by a 5m close back above 29272.25,29272.25,confirm.ref_price,"[""p77:L3""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,10.77,,not observed (complete window),[],2026-08-25T18:22:02.948000-05:00,2026-08-25T18:45:02.693000-05:00,22,22,True,,,11.75,1.0909935004642526
p77:S2:1,77,2026-08-25:ASIA,5,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:22:02.948000-05:00,18,balance,balance,neutral,not-recorded,breakout_retest,follow,long,C,Breakout holds above ONH 29310.00 with two 5m closes above 29310.00,29310,confirm.ref_price,"[""p77:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,10.77,,not observed (complete window),[],2026-08-25T18:22:02.948000-05:00,2026-08-25T18:45:02.693000-05:00,22,22,True,,,49.5,4.596100278551532
p77:S3:2,77,2026-08-25:ASIA,5,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:22:02.948000-05:00,18,balance,balance,neutral,not-recorded,acceptance,follow,short,C,Acceptance below ONL 29272.25 with two 5m closes below 29272.25,29272.25,confirm.ref_price,"[""p77:L3""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,10.77,,not observed (complete window),[],2026-08-25T18:22:02.948000-05:00,2026-08-25T18:45:02.693000-05:00,22,22,True,,,11.75,1.0909935004642526
p77:S4:3,77,2026-08-25:ASIA,5,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:22:02.948000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,C,Rally into ONH 29310.00 rejects with a 15m close below 29310.00,29310,confirm.ref_price,"[""p77:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,10.77,,not observed (complete window),[],2026-08-25T18:22:02.948000-05:00,2026-08-25T18:45:02.693000-05:00,22,22,True,,,49.5,4.596100278551532
p78:S1:0,78,2026-08-25:ASIA,6,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:45:02.693000-05:00,18,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,C,sweep of 29199.75 PDC or 29154.38 OB(bear)·4h followed by 2x5m close back above 29231.00 ONL,29231,confirm.ref_price,"[""p78:L3""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,11.1756,,not observed (complete window),[],2026-08-25T18:45:02.693000-05:00,2026-08-25T18:52:59.313000-05:00,6,6,True,8.0,0.715845234260353,3.75,0.33555245355954044
p78:S2:1,78,2026-08-25:ASIA,6,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:45:02.693000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,C,rally to 29310.00 ONH and reject with 1x5m close back below 29243.75 PDH,29243.75,confirm.ref_price,"[""p78:L4""]","[""PDH""]",PDH,A,False,[],False,[],[],False,,,,,,,11.1756,,not observed (complete window),[],2026-08-25T18:45:02.693000-05:00,2026-08-25T18:52:59.313000-05:00,6,6,True,4.75,0.4250331078420846,9.0,0.8053258885428971
p78:S3:2,78,2026-08-25:ASIA,6,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:45:02.693000-05:00,18,balance,balance,neutral,not-recorded,acceptance,follow,long,C,acceptance above 29310.00 ONH with 15m close,29310,confirm.ref_price,"[""p78:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,11.1756,,not observed (complete window),[],2026-08-25T18:45:02.693000-05:00,2026-08-25T18:52:59.313000-05:00,6,6,True,71.0,6.353126454060632,75.25,6.7334192347614445
p78:S4:3,78,2026-08-25:ASIA,6,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:45:02.693000-05:00,18,balance,balance,neutral,not-recorded,acceptance,follow,short,C,15m close below 29199.75 PDC,29199.75,confirm.ref_price,"[""p78:L2""]","[""PDC""]",PDC,B,False,[],False,[],[],False,,,,,,,11.1756,,not observed (complete window),[],2026-08-25T18:45:02.693000-05:00,2026-08-25T18:52:59.313000-05:00,6,6,True,39.25,3.5121156805898566,35.0,3.1318228998890443
p79:S1:0,79,2026-08-25:ASIA,7,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:52:59.313000-05:00,18,balance,balance,long,not-recorded,sweep_reclaim,fade,long,C,Sweep 29199.75 PDC then reclaim 29218.25 ONL,29218.25,confirm.ref_price,"[""p79:L0""]","[""ONL""]",ONL,A,False,[],False,[],[561],False,,,,,,,12.0341,,observed,[1787701980000],2026-08-25T18:52:59.313000-05:00,2026-08-25T19:35:01.039000-05:00,42,42,True,,,5.0,0.41548599396714336
p79:S2:1,79,2026-08-25:ASIA,7,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:52:59.313000-05:00,18,balance,balance,long,not-recorded,breakout_retest,follow,short,C,2x5m close below 29199.75 PDC after losing 29218.25 ONL,29199.75,confirm.ref_price,"[""p79:L1""]","[""PDC""]",PDC,B,False,[],False,[],[],False,,,,,,,12.0341,,observed,[1787702400000],2026-08-25T18:52:59.313000-05:00,2026-08-25T19:35:01.039000-05:00,42,42,True,,,23.5,1.9527841716455738
p79:S3:2,79,2026-08-25:ASIA,7,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:52:59.313000-05:00,18,balance,balance,long,not-recorded,acceptance,follow,long,C,15m close above 29243.75 PDH,29243.75,confirm.ref_price,"[""p79:L4""]","[""PDH""]",PDH,A,False,[],False,[],[],False,,,,,,,12.0341,,not observed (complete window),[],2026-08-25T18:52:59.313000-05:00,2026-08-25T19:35:01.039000-05:00,42,42,True,,,20.5,1.7034925752652876
p79:S4:3,79,2026-08-25:ASIA,7,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T18:52:59.313000-05:00,18,balance,balance,long,not-recorded,reject,fade,short,C,Rejection at 29310.00 ONH: touch and 1x5m close below 29310.00,29310,confirm.ref_price,"[""p79:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,12.0341,,not observed (complete window),[],2026-08-25T18:52:59.313000-05:00,2026-08-25T19:35:01.039000-05:00,42,42,True,,,86.75,7.208681995329937
p80:S0:0,80,2026-08-25:ASIA,8,S0,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T19:35:01.039000-05:00,19,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,,,unknown,[],2026-08-25T19:35:01.039000-05:00,2026-08-25T21:36:44.579000-05:00,120,120,True,,,,
p81:S0:0,81,2026-08-25:ASIA,9,S0,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T21:36:44.579000-05:00,21,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,19.9289,,unknown,[],2026-08-25T21:36:44.579000-05:00,2026-08-25T23:55:53.543000-05:00,138,138,True,,,,
p82:S1:0,82,2026-08-25:ASIA,10,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T23:55:53.543000-05:00,23,trend,trend,short,not-recorded,breakout_retest,follow,short,A,1x5m close below 29212.50 and price retests 29209.25 as resistance,29212.5,confirm.ref_price,"[""p82:L4""]","[""OB(bull)·1h (HTF)""]",OB,B,False,[],False,[],[],False,,,,,,,16.5591,,not observed (complete window),[],2026-08-25T23:55:53.543000-05:00,2026-08-26T00:04:40.581000-05:00,8,8,True,16.5,0.9964309654510208,19.0,1.147405354155721
p82:S2:1,82,2026-08-25:ASIA,10,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T23:55:53.543000-05:00,23,trend,trend,short,not-recorded,reject,fade,short,A,rally to 29310.00 ONH with 1x5m close below 29310.00,29310,confirm.ref_price,"[""p82:L0""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.5591,,not observed (complete window),[],2026-08-25T23:55:53.543000-05:00,2026-08-26T00:04:40.581000-05:00,8,8,True,81.0,4.891570194032284,78.5,4.740595805327584
p82:S3:2,82,2026-08-25:ASIA,10,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-25T23:55:53.543000-05:00,23,trend,trend,short,not-recorded,acceptance,follow,short,B,2x5m close below 29154.38 after losing 29209.25,29154.38,confirm.ref_price,"[""p82:L6""]","[""OB(bear)·4h""]",OB,A,False,[],False,[],[],False,,,,,,,16.5591,,not observed (complete window),[],2026-08-25T23:55:53.543000-05:00,2026-08-26T00:04:40.581000-05:00,8,8,True,74.61999999999898,4.506283554057828,77.11999999999898,4.657257942762528
p83:S1:0,83,2026-08-25:ASIA,11,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:04:40.581000-05:00,0,trend,trend,short,not-recorded,reject,fade,short,A,"Rally to 29310.00 ONH, then 1x5m close below 29310.00 confirms rejection; short toward ONL.",29310,confirm.ref_price,"[""p83:L0""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.2451,,not observed (complete window),[],2026-08-26T00:04:40.581000-05:00,2026-08-26T00:29:52.393000-05:00,24,24,True,78.5,4.832226332863448,57.75,3.5549180983804347
p83:S2:1,83,2026-08-25:ASIA,11,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:04:40.581000-05:00,0,trend,trend,short,not-recorded,acceptance,follow,short,A,Acceptance below 29095.50 ONL: one 5m close below 29095.50 confirms breakdown.,29095.5,confirm.ref_price,"[""p83:L6""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,16.2451,,not observed (complete window),[],2026-08-26T00:04:40.581000-05:00,2026-08-26T00:29:52.393000-05:00,24,24,True,136.0,8.371755175406738,156.75,9.64906340988975
p83:S3:2,83,2026-08-25:ASIA,11,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:04:40.581000-05:00,0,trend,trend,short,not-recorded,hold,fade,long,B,"Invalidated supply reclaim: pullback to 29209.25 Supply·1h holds, then 15m close above 29250.25 confirms long.",29250.25,confirm.ref_price,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,16.2451,,observed,[1787720700000],2026-08-26T00:04:40.581000-05:00,2026-08-26T00:29:52.393000-05:00,24,24,True,18.75,1.1541941877858555,2.0,0.1231140466971579
p84:S1:0,84,2026-08-25:ASIA,12,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:29:52.393000-05:00,0,trend,trend,short,not-recorded,reject,fade,short,A,"Rally into 29310.00 ONH; after 29310.00 is touched, the first 1x5m close below 29310.00 triggers the short.",29310,confirm.ref_price,"[""p84:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,18.6035,,not observed (complete window),[],2026-08-26T00:29:52.393000-05:00,2026-08-26T01:02:29.743000-05:00,32,32,True,,,70.5,3.789609482086704
p84:S2:1,84,2026-08-25:ASIA,12,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:29:52.393000-05:00,0,trend,trend,short,not-recorded,acceptance,follow,short,B,Two consecutive 5m closes below 29228.50 PDC signal acceptance; retest failure below 29228.50 keeps the short alive.,29228.5,confirm.ref_price,"[""p84:L0""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,18.6035,,observed,[1787723640000],2026-08-26T00:29:52.393000-05:00,2026-08-26T01:02:29.743000-05:00,32,32,True,,,11.0,0.5912865858574999
p84:S3:2,84,2026-08-25:ASIA,12,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T00:29:52.393000-05:00,0,trend,trend,short,not-recorded,sweep_reclaim,fade,long,B,"Dip into 29212.50/29209.25 HTF confluence: a 1x5m close below 29212.50 sweeps the zone, then the next 1x5m close above 29212.50 triggers the long.",29212.5,confirm.ref_price,"[""p84:L1""]","[""OB(bull)·1h""]",OB,A,False,[],False,[],[],False,,,,,,,18.6035,,not observed (complete window),[],2026-08-26T00:29:52.393000-05:00,2026-08-26T01:02:29.743000-05:00,32,32,True,,,27.0,1.451339801650227
p85:S1:0,85,2026-08-25:ASIA,13,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:02:29.743000-05:00,1,balance,balance,neutral,not-recorded,acceptance,follow,short,B,Loses 29228.50 PDC with a 1x5m close below it; lower cluster 29212.50/29209.25 is target confluence.,29228.5,confirm.ref_price,"[""p85:L0""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,16.3855,,observed,[1787724180000],2026-08-26T01:02:29.743000-05:00,2026-08-26T01:12:08.952000-05:00,9,9,True,,,13.75,0.8391565713588234
p85:S2:1,85,2026-08-25:ASIA,13,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:02:29.743000-05:00,1,balance,balance,neutral,not-recorded,reject,fade,short,B,Rally into 29310.00 ONH stalls and 2x5m close below 29310.00 rejects the probe.,29310,confirm.ref_price,"[""p85:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.3855,,not observed (complete window),[],2026-08-26T01:02:29.743000-05:00,2026-08-26T01:12:08.952000-05:00,9,9,True,,,67.75,4.13475328796802
p85:S3:2,85,2026-08-25:ASIA,13,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:02:29.743000-05:00,1,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29212.50 OB(bull)·1h fails and 2x5m close back above 29212.50.,29212.5,confirm.ref_price,"[""p85:L1""]","[""OB(bull)·1h""]",OB,A,False,[],False,[],[],False,,,,,,,16.3855,,observed,[1787724480000],2026-08-26T01:02:29.743000-05:00,2026-08-26T01:12:08.952000-05:00,9,9,True,,,29.75,1.8156296725763632
p85:S4:3,85,2026-08-25:ASIA,13,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:02:29.743000-05:00,1,balance,balance,neutral,not-recorded,breakout_retest,follow,long,C,15m close above 29310.00 ONH holds; shallow retest stays above 29310.00.,29310,confirm.ref_price,"[""p85:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.3855,,not observed (complete window),[],2026-08-26T01:02:29.743000-05:00,2026-08-26T01:12:08.952000-05:00,9,9,True,,,67.75,4.13475328796802
p86:S1:0,86,2026-08-25:ASIA,14,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:12:08.952000-05:00,1,trend,trend,short,not-recorded,acceptance,follow,short,A,"Acceptance below 29212.50 OB after a 1x5m close below 29212.50; the zone is confluence, not the sole trigger",29212.5,confirm.ref_price,"[""p86:L3""]","[""OB(bull)·1h""]",OB,A,False,[],False,[],[],False,,,,,,,16.9582,,observed,[1787724900000],2026-08-26T01:12:08.952000-05:00,2026-08-26T01:26:14.282000-05:00,13,13,True,6.0,0.35381113561580824,14.5,0.8550435777382033
p86:S2:1,86,2026-08-25:ASIA,14,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:12:08.952000-05:00,1,trend,trend,short,not-recorded,reject,fade,short,A,Price lifts to 29228.50 PDC and stalls; entry after a 1x5m close below 29228.50,29228.5,confirm.ref_price,"[""p86:L4""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,16.9582,,observed,[1787724780000],2026-08-26T01:12:08.952000-05:00,2026-08-26T01:26:14.282000-05:00,13,13,True,10.0,0.5896852260263471,1.5,0.08845278390395206
p86:S3:2,86,2026-08-25:ASIA,14,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:12:08.952000-05:00,1,trend,trend,short,not-recorded,acceptance,follow,short,B,Break below 29145.50 RTH-L with a 1x5m close below 29145.50,29145.5,confirm.ref_price,"[""p86:L2""]","[""RTH-L""]",RTH-L,A,False,[],False,[],[],False,,,,,,,16.9582,,not observed (complete window),[],2026-08-26T01:12:08.952000-05:00,2026-08-26T01:26:14.282000-05:00,13,13,True,73.0,4.304702149992334,81.5,4.8059345921147285
p86:S4:3,86,2026-08-25:ASIA,14,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:12:08.952000-05:00,1,trend,trend,short,not-recorded,reject,fade,short,B,Price reaches 29310.00 ONH and rejects with a 1x5m close below 29310.00,29310,confirm.ref_price,"[""p86:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.9582,,not observed (complete window),[],2026-08-26T01:12:08.952000-05:00,2026-08-26T01:26:14.282000-05:00,13,13,True,91.5,5.395619818141076,83.0,4.894387376018681
p86:S5:4,86,2026-08-25:ASIA,14,S5,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:12:08.952000-05:00,1,trend,trend,short,not-recorded,acceptance,follow,long,B,Two 5m closes above 29310.00 ONH confirm a breakout,29310,confirm.ref_price,"[""p86:L5""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.9582,,not observed (complete window),[],2026-08-26T01:12:08.952000-05:00,2026-08-26T01:26:14.282000-05:00,13,13,True,91.5,5.395619818141076,83.0,4.894387376018681
p87:S1:0,87,2026-08-25:ASIA,15,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:26:14.282000-05:00,1,balance,balance,short,not-recorded,reject,fade,short,B,Rally to 29228.50 PDC and 1x5m close back below 29228.50,29228.5,confirm.ref_price,"[""p87:L1""]","[""PDC""]",PDC,B,False,[],False,[],[],False,,,,,,,16.2423,,observed,[1787726040000],2026-08-26T01:26:14.282000-05:00,2026-08-26T02:00:00-05:00,33,33,True,,,5.75,0.3540139019720113
p87:S2:1,87,2026-08-25:ASIA,15,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:26:14.282000-05:00,1,balance,balance,short,not-recorded,breakout_retest,follow,short,B,2x5m closes below 29212.50 and a pullback retest of 29212.50 holds below,29212.5,confirm.ref_price,"[""p87:L0""]","[""OB(bull)·1h""]",OB,A,False,[],False,[],[],False,,,,,,,16.2423,,observed,[1787725800000],2026-08-26T01:26:14.282000-05:00,2026-08-26T02:00:00-05:00,33,33,True,,,10.25,0.6310682600370637
p87:S3:2,87,2026-08-25:ASIA,15,S3,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:26:14.282000-05:00,1,balance,balance,short,not-recorded,sweep_reclaim,fade,long,C,Sweep of 29095.50 PDL followed by 1x5m close above 29145.50 RTH-L,29145.5,confirm.ref_price,"[""p87:L7""]","[""RTH-L""]",RTH-L,A,False,[],False,[],[],False,,,,,,,16.2423,,not observed (complete window),[],2026-08-26T01:26:14.282000-05:00,2026-08-26T02:00:00-05:00,33,33,True,,,77.25,4.756099813450065
p87:S4:3,87,2026-08-25:ASIA,15,S4,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T01:26:14.282000-05:00,1,balance,balance,short,not-recorded,breakout_retest,follow,long,C,2x5m closes above 29310.00 ONH and pullback retest holds above 29310.00,29310,confirm.ref_price,"[""p87:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.2423,,not observed (complete window),[],2026-08-26T01:26:14.282000-05:00,2026-08-26T02:00:00-05:00,33,33,True,,,87.25,5.371776164705738
p88:S1:0,88,2026-08-25:ASIA,16,S1,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T02:04:03.527000-05:00,2,balance,balance,long,not-recorded,hold,ambiguous,long,A,Price pulls back to 29228.50 PDC and holds: two consecutive 5m closes above 29228.50 without closing below 29212.50.,29228.5,confirm.ref_price,"[""p88:L3""]","[""PDC""]",PDC,B,False,[],False,[],[],False,,,,,,,19.0444,,unknown,[],2026-08-26T02:04:03.527000-05:00,2026-08-26T02:00:00-05:00,0,0,False,22.5,1.1814496649933839,15.0,0.7876331099955892
p88:S2:1,88,2026-08-25:ASIA,16,S2,2026-08-25,ASIA,2026-08-25:ASIA,2026-08-26T02:04:03.527000-05:00,2,balance,balance,long,not-recorded,breakout_retest,follow,long,B,"Price closes a 5m above 29310.00 ONH, then retests 29310.00 and holds; enter long on a 5m close back above 29310.00.",29310,confirm.ref_price,"[""p88:L4""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,19.0444,,unknown,[],2026-08-26T02:04:03.527000-05:00,2026-08-26T02:00:00-05:00,0,0,False,59.0,3.098023565982651,66.5,3.491840120980446
