level_key,plan_row,session,date,label,kind,grade,machine_grade,price,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p121:L3,121,ASIA,2026-08-26,EQH·15m (HTF),EQH,A,A,29591.75,,,55.5,3.1728608914881575
p121:L4,121,ASIA,2026-08-26,VWAP+1σ,VWAP,A,A,29596.05,,,59.79999999999927,3.4186861497475585
p121:L5,121,ASIA,2026-08-26,eVWAP,EVWAP,A,A,29502.45,,,33.79999999999927,1.932300867248602
p121:L6,121,ASIA,2026-08-26,VWAP−1σ,VWAP,A,A,29488.82,,,47.43000000000029,2.7115097672663824
p121:L7,121,ASIA,2026-08-26,EQL·1h (HTF),EQL,A,A,29475,,,61.25,3.5015807135792727
p122:L0,122,LONDON,2026-08-27,EQL·1h (HTF),EQL,A,A,29448.75,,,36.75,2.068604494078444
p122:L1,122,LONDON,2026-08-27,EQL·15m (HTF),EQL,A,A,29452.75,,,32.75,1.84345026343045
p122:L2,122,LONDON,2026-08-27,EQH·15m (HTF),EQH,A,A,29457.25,,,28.25,1.590151753951457
p122:L3,122,LONDON,2026-08-27,VWAP−1σ,VWAP,A,A,29466.65,,,18.849999999998545,1.0610393119285892
p122:L4,122,LONDON,2026-08-27,eVWAP,EVWAP,A,A,29495.92,,,10.419999999998254,0.5865267708379258
p122:L5,122,LONDON,2026-08-27,PDC,PDC,A,A,29499.75,,,14.25,0.8021119466834782
p122:L6,122,LONDON,2026-08-27,OB(bear)·1h,OB,C,C,29502.88,,,17.38000000000102,0.9782951321655907
p122:L7,122,LONDON,2026-08-27,VWAP,VWAP,A,A,29525.32,,,39.81999999999971,2.2414103661007627
p123:L0,123,LONDON,2026-08-27,Supply·1h,SUPPLY,C,C,29539.38,,,1.1300000000010186,0.05923984272613466
p123:L1,123,LONDON,2026-08-27,EQH·15m (HTF),EQH,A,A,29543.75,,,5.5,0.2883355176933159
p123:L2,123,LONDON,2026-08-27,EQL·4h (HTF),EQL,A,A,29577.25,,,39.0,2.0445609436435124
p123:L3,123,LONDON,2026-08-27,OB(bull)·1h,OB,C,C,29532,,,6.25,0.32765399737876805
p123:L4,123,LONDON,2026-08-27,VWAP,VWAP,A,A,29524.77,,,13.479999999999563,0.706684141546504
p123:L5,123,LONDON,2026-08-27,FVG·1h (HTF),FVG,A,A,29511.25,,,27.0,1.4154652686762779
p123:L6,123,LONDON,2026-08-27,EQL·1h (HTF),EQL,A,A,29504.25,,,34.0,1.782437745740498
p123:L7,123,LONDON,2026-08-27,PDC,PDC,B,B,29499.75,,,38.5,2.018348623853211
p124:L0,124,LONDON,2026-08-27,Supply·1h,SUPPLY,C,C,29539.38,35.38000000000102,1.8209423814303516,44.36999999999898,2.283640855400241
p124:L1,124,LONDON,2026-08-27,OB(bull)·1h,OB,C,C,29532,28.0,1.4411075941223397,51.75,2.663475642708253
p124:L2,124,LONDON,2026-08-27,EQL·15m (HTF),EQL,A,A,29526,22.0,1.132298823953267,57.75,2.9722844128773254
p124:L3,124,LONDON,2026-08-27,EQH,EQH,A,A,29521.5,17.5,0.9006922463264623,62.25,3.20389099050413
p124:L4,124,LONDON,2026-08-27,PDC,PDC,B,B,29499.75,4.25,0.21873954553642655,84.0,4.323322782367019
p124:L5,124,LONDON,2026-08-27,VWAP−1σ,VWAP,A,A,29468.08,35.919999999998254,1.8487351707454258,115.66999999999825,5.953318407576019
p124:L6,124,LONDON,2026-08-27,EQH·15m (HTF),EQH,A,A,29457.25,46.75,2.4061350009006923,126.5,6.510718237731284
p124:L7,124,LONDON,2026-08-27,EQL·1h (HTF),EQL,A,A,29448.75,55.25,2.8436140919735453,135.0,6.948197328804138
p125:L0,125,LONDON,2026-08-27,VWAP+1σ,VWAP,A,A,29583.53,,,23.970000000001164,1.10726164079828
p125:L1,125,LONDON,2026-08-27,OB(bull)·1h,OB,C,C,29611,,,3.5,0.16167775314116778
p125:L2,125,LONDON,2026-08-27,Supply·1h (HTF),SUPPLY,A,A,29619.5,,,12.0,0.5543237250554324
p125:L3,125,LONDON,2026-08-27,EQL·1h (HTF),EQL,A,A,29625,,,17.5,0.8083887657058388
p125:L4,125,LONDON,2026-08-27,Demand·1h (HTF),DEMAND,A,A,29631,,,23.5,1.085550628233555
p125:L5,125,LONDON,2026-08-27,PDH,PDH,A,A,29655.75,,,48.25,2.2288433111603845
p125:L6,125,LONDON,2026-08-27,iFVG(bull)·1h (HTF),IFVG,A,,29670.62,,,63.11999999999898,2.9157427937915275
p126:L0,126,LONDON,2026-08-27,OB(bear)·1h (HTF),OB,A,A,29635,3.0,0.12896126003748476,21.5,0.9242223636019741
p126:L1,126,LONDON,2026-08-27,PDH,PDH,B,B,29655.75,23.75,1.0209433086300876,0.75,0.03224031500937119
p126:L2,126,LONDON,2026-08-27,ONH,ONH,A,A,29659.75,27.75,1.192891655346734,3.25,0.13970803170727514
p126:L3,126,LONDON,2026-08-27,iFVG(bull)·1h (HTF),IFVG,A,,29670.62,38.61999999999898,1.6601612875491765,14.119999999998981,0.6069776639097177
p126:L4,126,LONDON,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,12.5,0.5373385834895198,37.0,1.5905222071289786
p126:L5,126,LONDON,2026-08-27,VWAP+1σ,VWAP,A,A,29591.45,40.54999999999927,1.7431263648399709,65.04999999999927,2.79630998847943
p126:L6,126,LONDON,2026-08-27,OB(bear)·4h (HTF),OB,A,A,29586.88,45.11999999999898,1.9395773509637269,69.61999999999898,2.992760974603186
p126:L7,126,LONDON,2026-08-27,VWAP,VWAP,A,A,29531.98,100.02000000000044,4.29956840964976,124.52000000000044,5.352752033289219
p127:L0,127,LONDON,2026-08-27,ONH,ONH,A,A,29661.25,90.0,3.442498795125422,65.5,2.505374123119057
p127:L1,127,LONDON,2026-08-27,PDH,PDH,B,B,29655.75,84.5,3.2321238687566463,60.0,2.294999196750281
p127:L2,127,LONDON,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,48.25,1.8455618540533512,23.75,0.9084371820469863
p127:L3,127,LONDON,2026-08-27,VWAP+1σ,VWAP,A,A,29597.25,26.0,0.9944996519251219,1.5,0.05737497991875703
p127:L4,127,LONDON,2026-08-27,Demand·1h,DEMAND,C,,29541.12,30.13000000000102,1.1524720966348052,54.63000000000102,2.08959676864117
p127:L5,127,LONDON,2026-08-27,VWAP,VWAP,A,A,29536.17,35.080000000001746,1.3418095303667312,59.580000000001746,2.278934202373096
p127:L6,127,LONDON,2026-08-27,PDC,PDC,B,B,29499.75,71.5,2.734874042794085,96.0,3.67199871480045
p127:L7,127,LONDON,2026-08-27,VWAP−1σ,VWAP,A,A,29475.09,96.15999999999985,3.678118712658445,120.65999999999985,4.61524338466481
p128:L0,128,LONDON,2026-08-27,EQL·15m (HTF),EQL,A,A,29452.75,,,95.75,4.611657499542447
p128:L1,128,LONDON,2026-08-27,EQH·15m (HTF),EQH,A,A,29457.25,,,91.25,4.394921637945152
p128:L2,128,LONDON,2026-08-27,EQH·15m (HTF),EQH,A,A,29468,,,80.5,3.8771637463516133
p128:L3,128,LONDON,2026-08-27,VWAP−1σ,VWAP,A,A,29486.95,,,61.54999999999927,2.9644649514029684
p128:L4,128,LONDON,2026-08-27,PDC,PDC,B,B,29499.75,,,48.75,2.347971833970697
p128:L5,128,LONDON,2026-08-27,OB(bull)·1h,OB,C,C,29532,,,16.5,0.7946981591900822
p128:L6,128,LONDON,2026-08-27,Supply·1h,SUPPLY,C,C,29539.38,,,9.119999999998981,0.4392513461704691
p128:L7,128,LONDON,2026-08-27,OB(bear)·1h (HTF),OB,A,,29577.12,,,28.61999999999898,1.3784400797587482
p129:L0,129,NY,2026-08-27,EQH,EQH,A,,29556.75,,,1.25,0.056233101952863164
p129:L1,129,NY,2026-08-27,EQH,EQH,A,,29551,,,4.5,0.2024391670303074
p129:L2,129,NY,2026-08-27,EQH,EQH,A,,29560.25,,,4.75,0.21368578742088004
p129:L3,129,NY,2026-08-27,VWAP,VWAP,A,,29537.969543088995,,,17.530456911004876,0.7886335766054495
p129:L4,129,NY,2026-08-27,eVWAP,EVWAP,A,,29522.266745614263,,,33.23325438573738,1.4950471856788858
p129:L5,129,NY,2026-08-27,OR-H,OR-H,A,,29589.5,,,34.0,1.529540373117878
p129:L6,129,NY,2026-08-27,PDC,PDC,B,,29499.75,,,55.75,2.507996347097697
p129:L7,129,NY,2026-08-27,VWAP−1σ,VWAP,A,,29483.51647983439,,,71.98352016560966,3.238285302718968
p130:L0,130,NY,2026-08-27,EQH,EQH,A,,29602.25,,,1.0,0.019875183845450572
p130:L1,130,NY,2026-08-27,EQH,EQH,A,,29605.75,,,4.5,0.08943832730452757
p130:L2,130,NY,2026-08-27,EQL,EQL,A,,29596.5,,,4.75,0.09440712326589021
p130:L3,130,NY,2026-08-27,OR-H,OR-H,A,,29589.5,,,11.75,0.2335334101840442
p130:L4,130,NY,2026-08-27,PDH,PDH,B,,29655.75,,,54.5,1.083197519577056
p130:L5,130,NY,2026-08-27,ONH,ONH,A,,29661.25,,,60.0,1.1925110307270341
p130:L6,130,NY,2026-08-27,VWAP,VWAP,A,,29540.51020697156,,,60.739793028438726,1.2072145531748366
p130:L7,130,NY,2026-08-27,eVWAP,EVWAP,A,,29529.81354330487,,,71.43645669512989,1.419812710083275
p131:L0,131,NY,2026-08-27,PDH,PDH,B,B,29655.75,,,51.75,1.4163724443714591
p131:L1,131,NY,2026-08-27,OB(bull)·1h,OB,C,C,29611,,,7.0,0.19158661083285436
p131:L2,131,NY,2026-08-27,VWAP+1σ,VWAP,A,A,29597.96,,,6.040000000000873,0.16531187563294394
p131:L3,131,NY,2026-08-27,OR-H,OR-H,A,A,29589.5,,,14.5,0.3968579795823412
p131:L4,131,NY,2026-08-27,VWAP,VWAP,A,A,29547.39,,,56.61000000000058,1.5493882913211425
p131:L5,131,NY,2026-08-27,eVWAP,EVWAP,A,A,29537.91,,,66.09000000000015,1.808851301420482
p131:L6,131,NY,2026-08-27,PDC,PDC,B,B,29499.75,,,104.25,2.853272025617867
p132:L0,132,NY,2026-08-27,ONH,ONH,A,A,29661.25,,,108.75,4.070914392881608
p132:L1,132,NY,2026-08-27,PDH,PDH,B,B,29655.75,,,103.25,3.865029067264608
p132:L2,132,NY,2026-08-27,Demand·1h (HTF),DEMAND,A,A,29638,,,85.5,3.200580970955196
p132:L3,132,NY,2026-08-27,VWAP+1σ,VWAP,A,A,29611.41,,,58.909999999999854,2.205219005835908
p132:L4,132,NY,2026-08-27,VWAP,VWAP,A,A,29557.15,,,4.650000000001455,0.17406668438533704
p132:L5,132,NY,2026-08-27,Demand·1h,DEMAND,C,,29541.12,,,11.380000000001019,0.42599545554939633
p132:L6,132,NY,2026-08-27,VWAP−1σ,VWAP,A,A,29502.88,,,49.61999999999898,1.8574599740209772
p132:L7,132,NY,2026-08-27,PDC,PDC,B,B,29499.75,,,52.75,1.9746274411448723
p133:L0,133,NY,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,55.5,2.114841615510363,42.0,1.6004206820078422
p133:L1,133,NY,2026-08-27,VWAP+1σ,VWAP,A,A,29611.04,47.04000000000087,1.7924711638488164,33.54000000000087,1.2780502303462957
p133:L2,133,NY,2026-08-27,OR-H,OR-H,C,C,29589.5,25.5,0.9716839855047613,12.0,0.4572630520022406
p133:L3,133,NY,2026-08-27,Demand·4h (HTF),DEMAND,A,A,29575.25,11.25,0.4286841112521006,2.25,0.08573682225042012
p133:L4,133,NY,2026-08-27,eVWAP,EVWAP,A,A,29548.74,15.2599999999984,0.5814861811294549,28.7599999999984,1.0959071146319757
p133:L5,133,NY,2026-08-27,Demand·1h,DEMAND,C,,29541.12,22.88000000000102,0.8718482191509775,36.38000000000102,1.3862691526534983
p133:L6,133,NY,2026-08-27,EQL·15m (HTF),EQL,A,A,29526,38.0,1.447999664673762,51.5,1.9624205981762826
p133:L7,133,NY,2026-08-27,VWAP−1σ,VWAP,A,A,29503.23,60.77000000000044,2.31565630584803,74.27000000000044,2.8300772393505507
p134:L0,134,ASIA,2026-08-27,VWAP+2σ,VWAP,A,A,29636.929963649203,,,0.6799636492032732,0.0330972746443446
p134:L1,134,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29629.23921581086,,,7.010784189140395,0.3412503742694065
p134:L2,134,ASIA,2026-08-27,ONH,ONH,A,A,29645.25,,,9.0,0.43807558264052493
p134:L3,134,ASIA,2026-08-27,VWAP,VWAP,A,A,29621.548467972516,,,14.701532027484063,0.7155980231831577
p134:L4,134,ASIA,2026-08-27,PDH,PDH,A,A,29655.75,,,19.5,0.949163762387804
p134:L5,134,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29613.857720134172,,,22.39227986582773,1.0899456720969087
p134:L6,134,ASIA,2026-08-27,ONL,ONL,A,A,29599.75,,,36.5,1.7766398629310178
p134:L7,134,ASIA,2026-08-27,OR-H,OR-H,C,C,29589.5,,,46.75,2.275559276493838
p134:L8,134,ASIA,2026-08-27,POC,POC,A,A,29576.496875,,,59.75312499999927,2.9084872276629774
p134:L9,134,ASIA,2026-08-27,PDC,PDC,A,A,29499.75,,,136.5,6.644146336714628
p134:L10,134,ASIA,2026-08-27,OR-L,OR-L,A,A,29452.5,,,183.75,8.944043145577384
p134:L11,134,ASIA,2026-08-27,RTH-H,RTH-H,A,A,29368.75,,,267.5,13.020579817371157
p135:L0,135,ASIA,2026-08-27,Demand·1h,DEMAND,C,C,29638,,,2.25,0.12741739105813066
p135:L1,135,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29633.26,,,2.4900000000016007,0.14100857943775522
p135:L2,135,ASIA,2026-08-27,VWAP,VWAP,A,A,29624.55,,,11.200000000000728,0.6342554577116248
p135:L3,135,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,,,16.25,0.9202367131976102
p135:L4,135,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29615.84,,,19.909999999999854,1.1275023359854945
p135:L5,135,ASIA,2026-08-27,ONL,ONL,A,A,29599.75,,,36.0,2.0386782569300905
p135:L6,135,ASIA,2026-08-27,Demand·1h (HTF),DEMAND,A,,29541.12,,,94.63000000000102,5.3588923181471255
p135:L7,135,ASIA,2026-08-27,PDC,PDC,A,A,29499.75,,,136.0,7.70167341506923
p135:L8,135,ASIA,2026-08-27,ONH,ONH,A,A,29645.25,,,9.5,0.5379845400232183
p135:L9,135,ASIA,2026-08-27,PDH,PDH,A,A,29655.75,,,20.0,1.132599031627828
p135:L10,135,ASIA,2026-08-27,iFVG(bull)·1h (HTF),IFVG,A,,29670.62,,,34.86999999999898,1.9746864116430602
p135:L11,135,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,,,227.75,12.897471472661891
p136:L0,136,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29634.04,,,5.790000000000873,0.3368394107928742
p136:L1,136,ASIA,2026-08-27,Demand·1h,DEMAND,C,C,29638,,,9.75,0.5672166243920601
p136:L2,136,ASIA,2026-08-27,ONH,ONH,A,A,29645.25,,,17.0,0.988993088683592
p136:L3,136,ASIA,2026-08-27,PDH,PDH,A,A,29655.75,,,27.5,1.5998417611058107
p136:L4,136,ASIA,2026-08-27,VWAP,VWAP,A,A,29625.28,,,2.970000000001164,0.17278291019949527
p136:L5,136,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29616.52,,,11.729999999999563,0.6824052311916531
p136:L6,136,ASIA,2026-08-27,ONL,ONL,A,A,29599.75,,,28.5,1.658017825146022
p136:L7,136,ASIA,2026-08-27,OR-H,OR-H,C,C,29589.5,,,38.75,2.2543224815581877
p136:L8,136,ASIA,2026-08-27,POC,POC,A,A,29576.5,,,51.75,3.0106113140809345
p137:L0,137,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29616.22,10.220000000001164,0.6487529596974072,9.470000000001164,0.6011438873125735
p137:L1,137,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,13.5,0.8569633029270058,12.75,0.8093542305421721
p137:L2,137,ASIA,2026-08-27,ONH,ONH,A,A,29645.25,39.25,2.4915414548062946,38.5,2.443932382421461
p137:L3,137,ASIA,2026-08-27,PDH,PDH,B,B,29655.75,49.75,3.158068468193966,49.0,3.110459395809132
p137:L4,137,ASIA,2026-08-27,ONL,ONL,A,A,29599.75,6.25,0.3967422698736138,7.0,0.44435134225844747
p137:L5,137,ASIA,2026-08-27,OR-H,OR-H,C,C,29589.5,16.5,1.0473995924663404,17.25,1.095008664851174
p137:L6,137,ASIA,2026-08-27,POC,POC,A,A,29576.5,29.5,1.872623513803457,30.25,1.9202325861882907
p137:L7,137,ASIA,2026-08-27,Demand·1h,DEMAND,C,,29541.12,64.88000000000102,4.118502155104075,65.63000000000102,4.1661112274889085
p137:L8,137,ASIA,2026-08-27,PDC,PDC,B,B,29499.75,106.25,6.744618587851434,107.0,6.792227660236268
p137:L9,137,ASIA,2026-08-27,OR-L,OR-L,A,A,29452.5,153.5,9.743990148095955,154.25,9.791599220480789
p137:L10,137,ASIA,2026-08-27,iFVG(bull)·1h (HTF),IFVG,A,A,29403.88,202.11999999999898,12.830327613896706,202.86999999999898,12.87793668628154
p137:L11,137,ASIA,2026-08-27,RTH-H,RTH-H,A,A,29368.75,237.25,15.06033656440238,238.0,15.107945636787214
p138:L0,138,ASIA,2026-08-27,SWG-H·15m,SWG-H,A,A,29678.25,,,14.75,0.8501783933645738
p138:L1,138,ASIA,2026-08-27,ONH,ONH,A,A,29660,,,3.5,0.2017372458831192
p138:L2,138,ASIA,2026-08-27,SWG-H·5m,SWG-H,A,A,29656.5,,,7.0,0.4034744917662384
p138:L3,138,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,,,200.0,11.527842621892527
p138:L4,138,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29642.41,,,21.090000000000146,1.2156110044785753
p138:L5,138,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29627.75,,,35.75,2.060601868663289
p138:L6,138,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,,,44.0,2.5361253768163556
p138:L7,138,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29608.79,,,54.70999999999913,3.1534413492186504
p138:L8,138,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,,,72.0,4.150023343881309
p138:L9,138,ASIA,2026-08-27,POC,POC,A,A,29576.5,,,87.0,5.014611540523249
p138:L10,138,ASIA,2026-08-27,Demand·1h,DEMAND,C,C,29541.12,,,122.38000000000102,7.053886900336096
p138:L11,138,ASIA,2026-08-27,OR-L,OR-L,A,A,29452.5,,,211.0,12.161873966096616
p139:L0,139,ASIA,2026-08-27,SWG-H·5m,SWG-H,A,A,29667.75,,,3.0,0.18249285236328244
p139:L1,139,ASIA,2026-08-27,ONH,ONH,A,A,29671.25,,,6.5,0.3954011801204453
p139:L2,139,ASIA,2026-08-27,SWG-H·15m,SWG-H,A,A,29678.25,,,13.5,0.821217835634771
p139:L3,139,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,,,198.75,12.090151469067461
p139:L4,139,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29650.25,,,14.5,0.8820487864225318
p139:L5,139,ASIA,2026-08-27,eVWAP,EVWAP,A,A,29640.78,,,23.970000000001164,1.4581178903826975
p139:L6,139,ASIA,2026-08-27,VWAP,VWAP,A,A,29630.84,,,33.909999999999854,2.0627775412129603
p139:L7,139,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29627.75,,,37.0,2.25074517914715
p139:L8,139,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,,,45.25,2.7526005231461768
p139:L9,139,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,,,73.25,4.45586714520348
p139:L10,139,ASIA,2026-08-27,POC,POC,A,A,29576.5,,,88.25,5.368331407019892
p139:L11,139,ASIA,2026-08-27,Demand·1h,DEMAND,C,C,29541.12,,,123.63000000000102,7.520530445890931
p140:L0,140,ASIA,2026-08-27,SWG-H·15m,SWG-H,A,A,29707.5,,,47.0,2.821839839575403
p140:L1,140,ASIA,2026-08-27,SWG-H·15m,SWG-H,A,A,29678.25,,,17.75,1.0656948330311364
p140:L2,140,ASIA,2026-08-27,ONH,ONH,A,A,29673.5,,,13.0,0.780508891797452
p140:L3,140,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,,,203.0,12.187946541144827
p140:L4,140,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29655.28,,,5.220000000001164,0.3134043396295083
p140:L5,140,ASIA,2026-08-27,eVWAP,EVWAP,A,A,29642.63,,,17.86999999999898,1.072899530493821
p140:L6,140,ASIA,2026-08-27,VWAP,VWAP,A,A,29635.04,,,25.459999999999127,1.528596645012496
p140:L7,140,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29627.75,,,32.75,1.9662820158743501
p140:L8,140,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,,,41.0,2.461604966438118
p140:L9,140,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,,,69.0,4.142701041078784
p141:L0,141,ASIA,2026-08-27,VWAP+2σ,VWAP,A,A,29694.69,3.9399999999986903,0.2557760596204056,46.43999999999869,3.014781778876967
p141:L1,141,ASIA,2026-08-27,ONH,ONH,A,A,29704.25,13.5,0.8763900519991431,56.0,3.6353957712557046
p141:L2,141,ASIA,2026-08-27,SWG-H·15m,SWG-H,A,A,29707.5,16.75,1.0873728422952331,59.25,3.846378561551795
p141:L3,141,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,172.75,11.214546776507554,215.25,13.973552495764116
p141:L4,141,ASIA,2026-08-27,SWG-H·5m,SWG-H,A,A,29673.5,17.25,1.1198317331100163,25.25,1.6391739861465455
p141:L5,141,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29668.54,22.209999999999127,1.4418239299926077,20.290000000000873,1.317181789263954
p141:L6,141,ASIA,2026-08-27,eVWAP,EVWAP,A,A,29647.36,43.38999999999942,2.8167825449068378,0.8899999999994179,0.057776825650276094
p141:L7,141,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29641.5,49.25,3.1972007452561333,6.75,0.43819502599957155
p141:L8,141,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,71.25,4.625391941106589,28.75,1.866386221850027
p141:L9,141,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,99.25,6.4430898267344405,56.75,3.6840841074778794
p142:L0,142,ASIA,2026-08-27,eVWAP,EVWAP,A,A,29652.97,0.22000000000116415,0.013522068630716248,11.529999999998836,0.7086793241423527
p142:L1,142,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29677.86,25.110000000000582,1.5433597423431644,13.360000000000582,0.8211583495700955
p142:L2,142,ASIA,2026-08-27,ONH,ONH,A,A,29707.25,54.5,3.3497851835006176,42.75,2.6275837907275488
p142:L3,142,ASIA,2026-08-27,OB(bull)·4h,OB,C,C,29863.5,210.75,12.953527108674407,199.0,12.231325715901338
p142:L4,142,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29643.5,9.25,0.5685415219702883,21.0,1.2907429147433573
p142:L5,142,ASIA,2026-08-27,SWG-L·5m,SWG-L,A,A,29639.5,13.25,0.8143973152547374,25.0,1.5365987080278063
p142:L6,142,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29623.48,29.270000000000437,1.7990497673589825,41.02000000000044,2.5212511601320515
p142:L7,142,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,33.25,2.0436762816769822,45.0,2.765877674450051
p142:L8,142,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,61.25,3.7646668346681254,73.0,4.486868227441194
p142:L9,142,ASIA,2026-08-27,POC,POC,A,A,29576.5,76.25,4.6866260594848095,88.0,5.408827452257878
p142:L10,142,ASIA,2026-08-27,Demand·1h,DEMAND,C,,29541.12,111.63000000000102,6.8612205510858235,123.38000000000102,7.583421943858892
p142:L11,142,ASIA,2026-08-27,OR-L,OR-L,A,A,29452.5,200.25,12.308155651302728,212.0,13.030357044075798
p143:L0,143,ASIA,2026-08-27,SWG-H·5m,SWG-H,A,A,29669.5,24.25,1.7662182535925242,27.5,2.0029279164451306
p143:L1,143,ASIA,2026-08-27,VWAP+1σ,VWAP,A,A,29676.98,31.729999999999563,2.311014646865568,34.97999999999956,2.5477243097181743
p143:L2,143,ASIA,2026-08-27,VWAP+2σ,VWAP,A,A,29703.14,57.88999999999942,4.216345348472998,61.13999999999942,4.453055011325604
p143:L3,143,ASIA,2026-08-27,ONH,ONH,A,A,29707.25,62.0,4.515692029803567,65.25,4.752401692656173
p143:L4,143,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29624.65,20.599999999998545,1.5003750937733373,17.349999999998545,1.263665430920731
p143:L5,143,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29619.5,25.75,1.875468867216804,22.5,1.6387592043641979
p143:L6,143,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,53.75,3.914813654870028,50.5,3.6781039920174217
p143:L7,143,ASIA,2026-08-27,nPOC·2026-08-26,NPOC,A,A,29581.88,63.36999999999898,4.615474256913669,60.11999999999898,4.378764594061062
p143:L8,143,ASIA,2026-08-27,POC,POC,A,A,29576.5,68.75,5.007319791112827,65.5,4.77061012826022
p144:L0,144,ASIA,2026-08-27,VWAP−1σ,VWAP,A,A,29623.66,2.6599999999998545,0.2183119398575108,12.909999999999854,1.0595515577295438
p144:L1,144,ASIA,2026-08-27,PDC,PDC,A,A,29642,21.0,1.7235153146646531,31.25,2.5647549325366863
p144:L2,144,ASIA,2026-08-27,VWAP,VWAP,A,A,29649.68,28.68000000000029,2.353829486884893,38.93000000000029,3.195069104756926
p144:L3,144,ASIA,2026-08-27,RTH-H,RTH-H,A,A,29678.25,57.25,4.6986310364072095,67.5,5.539870654279242
p144:L4,144,ASIA,2026-08-27,PDH,PDH,A,A,29707.5,86.5,7.099241653261547,96.75,7.940481271133581
p144:L5,144,ASIA,2026-08-27,OB(bear)·1h,OB,C,C,29619.5,1.5,0.12310823676176094,8.75,0.7181313811102722
p144:L6,144,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,29.5,2.421128656314632,19.25,1.5798890384425988
p144:L7,144,ASIA,2026-08-27,POC,POC,A,A,29576.5,44.5,3.6522110239322414,34.25,2.810971406060208
p144:L8,144,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29539.38,81.61999999999898,6.698729522996535,71.36999999999898,5.857489905124502
p144:L9,144,ASIA,2026-08-27,OB(bull)·1h (HTF),OB,A,A,29432.25,188.75,15.491119792521586,178.5,14.649880174649551
p144:L10,144,ASIA,2026-08-27,RTH-L,RTH-L,A,A,29424,197.0,16.16821509471127,186.75,15.326975476839237
p144:L11,144,ASIA,2026-08-27,PDL,PDL,A,A,29402.25,218.75,17.953284527756804,208.5,17.11204490988477
p145:L0,145,ASIA,2026-08-27,ONL,ONL,A,A,29591.5,10.5,0.8370202080593089,9.75,0.7772330503407868
p145:L1,145,ASIA,2026-08-27,POC,POC,A,A,29576.5,25.5,2.0327633624297503,24.75,1.972976204711228
p145:L2,145,ASIA,2026-08-27,Supply·1h,SUPPLY,C,C,29539.38,62.61999999999898,4.991829088445054,61.86999999999898,4.932041930726532
p145:L3,145,ASIA,2026-08-27,RTH-L,RTH-L,A,A,29424,178.0,14.18948543186257,177.25,14.129698274144047
p145:L4,145,ASIA,2026-08-27,PDL,PDL,A,A,29402.25,199.75,15.92331300569971,199.0,15.863525847981188
p145:L5,145,ASIA,2026-08-27,Demand·1h (HTF),DEMAND,A,A,29316.38,285.619999999999,22.768543983418947,284.869999999999,22.708756825700426
