pid,ver,sess,td,lc,sid,cond,dirn,q,arm_en,e,sl,tp,tc,wc,entry_mode,sl_pts,tp_field
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,NY,2026-09-02,active,S2,breakout_retest,long,C,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,NY,2026-09-02,active,S3,reject,short,B,True,29317.25,29344.75,29246.25,"[29246.25, 29209.25, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,NY,2026-09-02,active,S1,reject,long,B,True,29163.99,29138.75,29246.25,"[29171.25, 29209.25, 29246.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,NY,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29042.75, 29058.75, 29102]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,NY,2026-09-02,active,S3,reject,short,B,True,29317.25,29342.5,29246.25,"[29246.25, 29209.25, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,NY,2026-09-02,active,S4,reject,short,B,True,29058.75,29086.75,28927.25,[28927.25],True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,2026-09-02,active,S1,reclaim,long,B,False,,,,"[29171.25, 29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,2026-09-02,active,S2,reject,long,B,True,29001.75,28972.75,29102,"[29102, 29165.06, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,2026-09-02,active,S3,sweep_reclaim,long,B,False,,,,"[29001.75, 29058.75, 29102]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,2026-09-02,active,S4,reject,short,B,True,29317.25,29345.25,29246.25,"[29246.25, 29209.25, 29165.06]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,2026-09-02,active,S1,sweep_reclaim,long,B,False,,,,"[29058.75, 29108.47, 29154.38]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,2026-09-02,active,S2,reclaim,long,B,False,,,,"[29154.38, 29166.8, 29171.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,2026-09-02,active,S3,reject,short,B,True,29166.8,29199.5,29058.75,"[29108.47, 29058.75]",True,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-03,active,S1,breakout_retest,long,B,False,,,,"[29539.38, 29619.5]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-03,active,S2,reclaim,long,A,False,,,,"[29502.88, 29517.5, 29525.75]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-03,active,S3,sweep_reclaim,short,B,False,,,,"[29502.88, 29460.16, 29362.15]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-03,active,S4,reclaim,long,B,False,,,,"[29517.5, 29525.75]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,2026-09-03,dormant,S1,sweep_reclaim,long,B,False,,,,"[29502.88, 29513, 29545]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,2026-09-03,dormant,S2,sweep_reclaim,short,B,False,,,,"[29502.88, 29481.5, 29462.5]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,2026-09-03,dormant,S3,breakout_retest,long,B,False,,,,"[29539.38, 29545]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-03,active,S1,reclaim,long,B,False,,,,"[29521.25, 29527.62, 29545]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-03,active,S2,breakout_retest,long,B,False,,,,"[29527.62, 29539.38, 29545]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-03,active,S3,sweep_reclaim,short,C,False,,,,"[29503.08, 29481.5]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,2026-09-03,active,S1,reject,short,B,True,29548,29558.5,29522.22,"[29522.22, 29516.75, 29509.18]",True,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,2026-09-03,active,S2,breakout_retest,long,B,False,,,,"[29574.38, 29585]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-03,dormant,S1,sweep_reclaim,short,A,False,,,,"[29528.63, 29517.5, 29499.27]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-03,dormant,S2,breakout_retest,long,B,False,,,,[29585],,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-03,dormant,S3,reject,short,B,True,29585,29603,29548,"[29548, 29528.63]",True,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-03,active,S1,breakout_retest,long,A,False,,,,"[29622.17, 29633.25, 29643.5]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-03,active,S2,sweep_reclaim,long,B,False,,,,"[29509.09, 29541.12, 29585]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-03,active,S3,reject,long,B,True,29585,29568,29622.17,"[29622.17, 29633.25, 29643.5]",True,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-03,active,S4,sweep_reclaim,short,C,False,,,,"[29601, 29585, 29541.12, 29509.09]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,2026-09-03,dormant,S1,breakout_retest,long,A,False,,,,"[29652.12, 29848.75]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,2026-09-03,dormant,S2,reclaim,long,B,False,,,,"[29619.5, 29637.52, 29643.5]",,,,
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,2026-09-03,dormant,S3,sweep_reclaim,short,B,False,,,,"[29619.5, 29601, 29591.5]",,,,
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-03,dormant,S1,reject,short,C,False,,,,"[29173.56, 29162.5, 29139.1]",,,,
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-03,dormant,S2,sweep_reclaim,long,C,False,,,,"[29139.1, 29162.5, 29173.56]",,,,
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-03,active,S1,reject,short,B,True,29219.97,29255,29144.5,"[29179.57, 29144.5]",True,,,
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-03,active,S2,sweep_reclaim,short,C,False,,,,"[29255, 29219.97]",,,,
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-03,active,S3,sweep_reclaim,long,C,False,,,,"[29144.5, 29179.57]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-03,dormant,S1,reject,short,B,True,29259.67,29289,29178.73,"[29219.2, 29209.25, 29178.73]",True,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-03,dormant,S2,breakout_retest,long,C,False,,,,[29293],,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-03,dormant,S3,sweep_reclaim,short,A,False,,,,"[29259.67, 29219.2, 29178.73]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-03,active,S1,reject,short,B,True,29285,29340,29144.5,"[29233.08, 29222.75, 29144.5]",True,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-03,active,S2,reject,long,B,False,,,,"[29209.25, 29233.08, 29255]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-03,active,S3,sweep_reclaim,short,A,False,,,,"[29255, 29233.08, 29144.5]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-03,active,S1,reclaim,long,C,False,,,,"[29293, 29351.05]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-03,active,S2,reject,short,A,True,29351.05,29418.75,29209.25,"[29285, 29255, 29222.75, 29209.25]",True,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-03,active,S3,reject,short,C,False,,,,"[29222.75, 29217.09, 29209.25]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-03,active,S4,sweep_reclaim,long,B,False,,,,"[29150.11, 29217.09, 29255]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-03,active,S1,breakout_retest,long,A,False,,,,"[29303.68, 29346.88, 29375.25]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-03,active,S2,breakout_retest,long,A,False,,,,"[29346.88, 29375.25]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-03,active,S3,reclaim,long,B,False,,,,"[29260, 29303.68, 29346.88]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-03,active,S1,reclaim,long,B,False,,,,"[29445.5, 29455]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-03,active,S2,reject,short,B,False,,,,"[29406.28, 29364.75, 29326.74]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-03,active,S1,reclaim,long,B,False,,,,"[29526.5, 29543.75, 29619.5]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-03,active,S2,reject,long,A,True,29481.05,29414,29619.5,"[29543.75, 29619.5]",True,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-03,active,S3,reject,short,B,True,29543.75,29610.25,29364.75,"[29502.88, 29481.05, 29364.75]",True,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-03,dormant,S1,breakout_retest,long,A,False,,,,"[29567, 29619.5]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-03,dormant,S2,reclaim,long,B,False,,,,"[29529.5, 29543.75, 29567]",,,,
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-03,dormant,S3,reject,short,B,True,29543.75,29592.5,29397.11,"[29512.29, 29502.25, 29397.11]",True,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-04,active,S1,reclaim,long,A,False,,,,"[29619.5, 29639.5, 29644.25]",,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-04,active,S2,reject,long,B,True,29579.5,29558.34,29639.5,"[29597.25, 29619.5, 29639.5]",True,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-04,active,S3,sweep_reclaim,short,B,False,,,,"[29619.5, 29601, 29579.5]",,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-04,active,S4,reclaim,long,B,False,,,,"[29639.5, 29644.25]",,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-04,active,S1,reject,short,B,True,29649.59,29670.69,29597.25,"[29597.25, 29561.43]",True,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-04,active,S2,acceptance,short,C,False,,,,"[29517.35, 29490.88]",,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-04,active,S1,sweep_reclaim,short,B,False,,,,"[29585, 29538.84, 29481.5]",,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-04,active,S2,reject,short,B,False,,,,[29278],,,,
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-04,active,S3,sweep_reclaim,long,C,False,,,,"[29481.5, 29538.84]",,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-04,no_trade,S0,hold,long,B,False,,,,,,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-04,active,S1,sweep_reclaim,long,A,True,29611.25,29481.5,29720,[29720],True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-04,active,S2,sweep_reclaim,short,B,True,29720,29770,29601,"[29611.25, 29601]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-04,active,S1,reject,short,B,True,29657.38,29720,29503.38,"[29591.02, 29553.75, 29503.38, 29481.5]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-04,active,S2,reclaim,short,C,True,29591.02,29645.25,29481.5,"[29553.75, 29503.38, 29481.5]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-04,active,S1,reject,short,B,True,29585,29636,29481.5,"[29481.5, 29199.25]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-04,active,S2,sweep_reclaim,short,B,True,29720,29770,29585,"[29585, 29481.5]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-04,active,S3,reject,long,B,False,,,,"[29199.25, 29481.5]",,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-04,active,S1,sweep_reclaim,short,B,True,29720,29765,29553.75,"[29601, 29553.75, 29481.5]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-04,active,S2,breakout_retest,short,C,False,,,,"[29481.5, 29425.12]",,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-04,active,S1,reject,short,B,True,29579.56,29614.5,29503.38,"[29553.75, 29503.38, 29481.5]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-04,active,S2,sweep_reclaim,short,B,True,29720,29755,29635,"[29635, 29579.56, 29553.75]",True,,,
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-04,active,S3,sweep_reclaim,long,C,False,,,,"[29425.12, 29503.38]",,,,
